 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),247780,217492,136120,111389,131777,117788,99952,110246,82774,65690,52302,37965, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),10581,11774,2542,5122,2053,4229,5168,2849,2028,2084,1435,317, 
 经营活动现金流入小计(万元),258361,229266,138663,116511,133831,122017,105120,113095,84802,67774,53737,38283, 
 购买商品、接受劳务支付的现金(万元),140809,115300,68951,36966,48567,38745,35763,52292,32295,24228,27260,17483, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),42172,35303,25653,25408,26151,22227,17548,16162,12749,12320,7415,5397, 
 支付的各项税费(万元),30282,31548,19398,16927,21980,18087,16613,15106,9188,9938,4121,4273, 
 支付的其他与经营活动有关的现金(万元),23999,28962,16100,14259,17381,18571,13735,13719,9867,7405,6308,4368, 
 经营活动现金流出小计(万元),237263,211114,130101,93559,114079,97630,83660,97279,64099,53890,45103,31520, 
 经营活动产生的现金流量净额(万元),21099,18153,8561,22951,19751,24387,21460,15815,20703,13884,8633,6762, 
 收回投资所收到的现金(万元),103640,110088,96235,135772,122669,136744,190444,179850,--,232,185,470, 
 取得投资收益所收到的现金(万元),1958,1262,1058,4738,2377,509,1024,1608,199,60,186,475, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6714,978,911,150,555,730,598,96,28,57,11,24, 
 处置子公司及其他营业单位收到的现金净额(万元),1697,317,--,--,45,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),427,8834,--,--,7168,2254,--,--,187,--,--,32, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),114436,121479,98204,140661,132813,140236,192067,181553,414,349,382,1002, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22976,17830,17834,5241,8193,9431,14093,18231,4896,6225,3844,2202, 
 投资所支付的现金(万元),105888,115569,90275,144886,125708,204286,202412,184622,4316,1246,1193,1260, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),136,6409,67,--,6738,9532,15129,27020,60,312,--,-15, 
 支付的其他与投资活动有关的现金(万元),322,254,--,--,--,912,102,--,20,47,41,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),129322,140062,108176,150127,140639,224161,231735,229872,9293,7829,5078,3447, 
 投资活动产生的现金流量净额(万元),-14886,-18583,-9973,-9466,-7826,-83925,-39668,-48318,-8879,-7480,-4696,-2445, 
 吸收投资收到的现金(万元),--,590,343,400,1062,1904,2001,3875,117860,202,20,606, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,540,343,400,1062,1904,2001,3875,750,--,--,--, 
 取得借款收到的现金(万元),131801,90475,4254,21514,19193,27645,--,--,3000,7000,58,538, 
 发行债券收到的现金(万元),--,--,14940,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1807,5599,3578,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),133608,96664,23115,21914,20255,29548,2001,3875,120860,7202,78,1144, 
 偿还债务支付的现金(万元),116123,65942,14562,31026,33201,5841,250,--,5000,5041,550,563, 
 分配股利、利润或偿付利息所支付的现金(万元),8870,9193,6921,6117,14793,9804,10366,5429,357,7210,760,604, 
 其中：子公司支付给少数股东的股利、利润(万元),1897,636,919,1076,1939,1032,762,629,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4009,20025,799,3197,323,506,--,--,332,--,--,--, 
 筹资活动现金流出小计(万元),129002,95160,22282,40340,48317,16151,10616,5429,5689,12251,1310,1167, 
 筹资活动产生的现金流量净额(万元),4605,1504,833,-18426,-28063,13397,-8616,-1555,115171,-5048,-1232,-23, 
 汇率变动对现金及现金等价物的影响(万元),-85,-277,-337,-614,-84,-79,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),10733,797,-915,-5554,-16222,-46219,-26824,-34058,126995,1355,2705,4294, 
 加:期初现金及现金等价物余额(万元),13055,12258,13173,18727,34949,81168,107992,142050,15055,13700,10995,6701, 
 期末现金及现金等价物余额(万元),23788,13055,12258,13173,18727,34949,81168,107992,142050,15055,13700,10995, 
 净利润(万元),22886,26824,14772,12780,24894,24552,22480,20079,16809,14143,6587,4400, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),9673,5560,12861,4695,887,814,186,686,85,446,210,94, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11760,15860,6057,3767,5344,4091,2936,2487,1769,1582,1049,1011, 
 无形资产摊销(万元),2180,1786,1342,1195,1020,904,669,261,186,245,201,177, 
 长期待摊费用摊销(万元),309,281,189,80,98,17,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5768,-718,231,439,612,726,-876,-83,35,-7,277,-9, 
 固定资产报废损失(万元),440,244,--,--,--,--,20,406,103,39,57,1, 
 公允价值变动损失(万元),--,3753,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),6573,4018,1036,922,753,268,5,--,58,40,33,53, 
 投资损失(万元),-2727,-3978,-3943,-7080,-3283,-1598,-1310,-2116,-218,-215,65,-482, 
 递延所得税资产减少(万元),5,-1868,-932,-303,-110,-76,5,-301,19,94,5,-84, 
 递延所得税负债增加(万元),-163,-315,--,-3,--,--,--,--,-25,-22,-35,-33, 
 存货的减少(万元),-16539,-22944,-10636,4804,-321,-211,2026,1080,-992,-173,-1545,607, 
