 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),148584,137108,112253,103706,107602,127707, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,80,68,78,151,131, 
 收到的其他与经营活动有关的现金(万元),1875,416,684,12568,9648,361, 
 经营活动现金流入小计(万元),150459,137604,113005,116352,117401,128199, 
 购买商品、接受劳务支付的现金(万元),126963,116225,97644,85200,96463,108745, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11280,9297,7253,5765,5362,5145, 
 支付的各项税费(万元),2296,2820,2103,2275,1925,2547, 
 支付的其他与经营活动有关的现金(万元),4015,3906,4218,15294,12931,4506, 
 经营活动现金流出小计(万元),144555,132248,111217,108534,116681,120942, 
 经营活动产生的现金流量净额(万元),5904,5355,1787,7818,720,7257, 
 收回投资所收到的现金(万元),--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),219,27,19,33,36,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,28,5,2,9,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),75820,37250,46000,32825,63727,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),76043,37305,46024,32860,63773,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2919,14011,3777,2052,1122,978, 
 投资所支付的现金(万元),--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),86645,46100,38150,40685,69067,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),89564,60111,41927,42737,70189,978, 
 投资活动产生的现金流量净额(万元),-13521,-22806,4097,-9877,-6416,-968, 
 吸收投资收到的现金(万元),23720,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),58152,44258,38101,31870,34290,50680, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5000,997,806,--,65,310, 
 筹资活动现金流入小计(万元),86871,45255,38907,31870,34355,50990, 
 偿还债务支付的现金(万元),67295,30383,31371,29980,34890,58305, 
 分配股利、利润或偿付利息所支付的现金(万元),2102,2810,2884,3043,1587,2129, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5476,843,417,296,210,336, 
 筹资活动现金流出小计(万元),74874,34036,34671,33319,36687,60771, 
 筹资活动产生的现金流量净额(万元),11998,11219,4235,-1449,-2332,-9781, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),4381,-6232,10120,-3508,-8028,-3492, 
 加:期初现金及现金等价物余额(万元),5044,11276,1156,4664,12691,16183, 
 期末现金及现金等价物余额(万元),9425,5044,11276,1156,4664,12691, 
 净利润(万元),5783,5476,4627,4106,4598,1262, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),-50,89,462,-308,252,75, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3385,1962,1310,1182,1163,1119, 
 无形资产摊销(万元),123,117,109,95,97,93, 
 长期待摊费用摊销(万元),1,258,394,107,5,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),56,-4,17,0,14,16, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),-164,-51,-3,--,5,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),2934,2328,1630,1503,1798,2450, 
 投资损失(万元),-278,-27,-19,-4,-36,--, 
 递延所得税资产减少(万元),-35,-107,-157,162,-66,-138, 
 递延所得税负债增加(万元),257,4,19,--,--,--, 
 存货的减少(万元),-7734,-5433,-5100,-1274,-2090,4441, 
 经营性应收项目的减少(万元),818,-2032,-4683,5824,-3562,-1032, 
 经营性应付项目的增加(万元),899,2682,2622,-4352,-2350,123, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),-92,94,560,776,893,-1153, 
 经营活动产生现金流量净额(万元),5904,5355,1787,7818,720,7257, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),9425,5044,11276,1156,4664,12691, 
 现金的期初余额(万元),5044,11276,1156,4664,12691,16183, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4381,-6232,10120,-3508,-8028,-3492, 

