 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),135347,116317,107166,95276,98523,99124,97354,101072,82753,62083,56684,51413, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),4469,3026,1132,2225,2695,1249,2875,3415,2227,2441,893,594, 
 收到的其他与经营活动有关的现金(万元),5133,4827,5443,4270,2111,2827,1846,1338,779,1339,1802,1159, 
 经营活动现金流入小计(万元),144948,124170,113741,101772,103328,103200,102075,105825,85760,65863,59379,53167, 
 购买商品、接受劳务支付的现金(万元),80801,60403,65665,63647,65232,65883,69871,84527,67482,45700,44700,43805, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22419,18382,13463,12095,10284,9665,8715,8623,6394,4776,4034,1658, 
 支付的各项税费(万元),9250,6989,5463,5177,4910,4514,3007,2979,2501,2671,1227,476, 
 支付的其他与经营活动有关的现金(万元),13122,14467,11574,8518,6076,9034,7596,6105,5803,3505,4230,4094, 
 经营活动现金流出小计(万元),125591,100241,96165,89437,86502,89096,89189,102234,82180,56652,54191,50032, 
 经营活动产生的现金流量净额(万元),19358,23929,17576,12334,16826,14104,12886,3592,3580,9211,5187,3134, 
 收回投资所收到的现金(万元),106000,108920,8980,--,--,300,2179,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),3754,3355,102,--,--,--,16,--,--,195,610,253, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1876,382,59,33,7,99,64,9,2,61,26,258, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,1305,--,--,--,--,230,420,558, 
 收到的其他与投资活动有关的现金(万元),1570,1570,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),113200,114226,9141,33,1313,399,2260,9,2,487,1056,1070, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),45852,21192,11094,12727,12505,7413,11020,15703,8390,6463,6375,7353, 
 投资所支付的现金(万元),88963,110364,112074,--,1237,3600,1900,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,7687,--,--,--,6816,--,35,--,118,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),134814,139243,123168,12727,13742,17829,12920,15738,8390,6581,6375,7353, 
 投资活动产生的现金流量净额(万元),-21614,-25017,-114027,-12694,-12430,-17431,-10660,-15729,-8388,-6094,-5319,-6283, 
 吸收投资收到的现金(万元),--,--,118076,--,125,0,--,3193,81374,0,0,5433, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,0,--,3193,2940,0,0,1333, 
 取得借款收到的现金(万元),2100,17819,600,2700,600,6583,5650,4010,11510,8500,9650,4700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),630,--,--,--,--,350,--,--,--,951,5,0, 
 筹资活动现金流入小计(万元),2730,17819,118676,2700,725,6933,5650,7203,92884,9451,9655,10133, 
 偿还债务支付的现金(万元),4080,18689,2200,2000,5483,4300,4750,4318,16702,8500,8200,4795, 
 分配股利、利润或偿付利息所支付的现金(万元),7452,7125,3791,4301,3448,3601,1276,6141,6168,1419,463,343, 
 其中：子公司支付给少数股东的股利、利润(万元),660,353,322,503,197,965,62,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),108,--,--,766,160,--,--,--,613,450,0,0, 
 筹资活动现金流出小计(万元),11640,25814,5991,7067,9092,7901,6026,10459,23483,10369,8663,5138, 
 筹资活动产生的现金流量净额(万元),-8910,-7995,112685,-4367,-8367,-968,-376,-3257,69401,-918,992,4996, 
 汇率变动对现金及现金等价物的影响(万元),1822,-232,1506,1497,-66,-256,49,-518,-313,68,-342,-368, 
 现金及现金等价物净增加额(万元),-9344,-9315,17740,-3229,-4036,-4551,1900,-15912,64280,2268,518,1479, 
 加:期初现金及现金等价物余额(万元),54036,63352,45612,48841,52877,57427,55527,71439,7160,4892,4374,2895, 
 期末现金及现金等价物余额(万元),44692,54036,63352,45612,48841,52877,57427,55527,71439,7160,4892,4374, 
 净利润(万元),25785,20397,15894,13689,16261,13868,10065,11110,8751,6643,4981,3702, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),720,-636,264,146,92,72,492,-90,101,193,38,760, 
