 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),277978,258573,261142,216548,193446,173416,152469,142883, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),129,61,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5278,6994,5070,3814,2347,1703,1466,1942, 
 经营活动现金流入小计(万元),283385,265629,266211,220362,195793,175119,153935,144825, 
 购买商品、接受劳务支付的现金(万元),242293,216785,209967,165100,152884,128909,110447,106945, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19280,19000,16596,14571,13882,13246,12292,11571, 
 支付的各项税费(万元),10134,11161,11909,11939,9055,9298,9204,8943, 
 支付的其他与经营活动有关的现金(万元),15334,13973,11988,9945,8235,9145,9100,9054, 
 经营活动现金流出小计(万元),287041,260918,250460,201555,184056,160599,141043,136512, 
 经营活动产生的现金流量净额(万元),-3656,4710,15751,18808,11737,14520,12892,8312, 
 收回投资所收到的现金(万元),20900,55373,54000,22616,9015,--,--,--, 
 取得投资收益所收到的现金(万元),14,289,1136,647,198,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),33,37,81,32,25,74,67,62, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,232,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20947,55699,55217,23526,9239,74,67,62, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7891,6654,3555,1331,1472,2818,2273,4692, 
 投资所支付的现金(万元),12900,58056,33381,109050,9066,9015,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5455,--,2129,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26246,64710,39065,110380,10538,11834,2273,4692, 
 投资活动产生的现金流量净额(万元),-5299,-9010,16152,-86854,-1299,-11760,-2206,-4630, 
 吸收投资收到的现金(万元),1672,--,1501,77495,--,--,--,74, 
 其中：子公司吸收少数股东投资收到的现金(万元),1672,--,1501,--,--,--,--,74, 
 取得借款收到的现金(万元),--,1679,--,--,21,--,10900,15032, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1900,--,--,--,--,--,--,--, 
