 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),42716,34258,40707,37529,30378,25859,21151, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4806,660,3451,1090,99,30,150, 
 经营活动现金流入小计(万元),47522,34918,44157,38619,30477,25889,21301, 
 购买商品、接受劳务支付的现金(万元),11063,7571,9877,9415,8142,5712,3512, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24061,21540,20292,20067,20114,17272,14601, 
 支付的各项税费(万元),5375,2783,3655,2836,3797,2399,2410, 
 支付的其他与经营活动有关的现金(万元),7300,6788,2636,2392,2549,3140,4536, 
 经营活动现金流出小计(万元),47799,38682,36460,34709,34603,28523,25059, 
 经营活动产生的现金流量净额(万元),-276,-3764,7697,3909,-4125,-2634,-3758, 
 收回投资所收到的现金(万元),--,3500,--,--,--,--,500, 
 取得投资收益所收到的现金(万元),--,74,22,--,--,--,22, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,7,3,--,--,2,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,3581,25,0,0,2,527, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),702,4288,128,135,158,216,134, 
 投资所支付的现金(万元),--,4500,500,3000,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2302,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3004,8788,628,3135,158,216,134, 
 投资活动产生的现金流量净额(万元),-3004,-5207,-603,-3135,-158,-214,393, 
 吸收投资收到的现金(万元),536,21767,--,3000,--,1800,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),10453,500,3500,4430,8247,4917,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),37,68,231,1650,2694,718,500, 
 筹资活动现金流入小计(万元),11026,22335,3731,9080,10941,7436,500, 
 偿还债务支付的现金(万元),1150,3500,3500,5506,7195,1894,--, 
 分配股利、利润或偿付利息所支付的现金(万元),873,629,725,945,1144,1962,1200, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1086,--,3117,1650,600,626, 
 筹资活动现金流出小计(万元),2023,5214,4225,9568,9989,4456,1826, 
 筹资活动产生的现金流量净额(万元),9003,17120,-494,-489,952,2980,-1326, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5723,8149,6600,286,-3332,131,-4691, 
 加:期初现金及现金等价物余额(万元),17403,9254,2654,2368,5700,5569,10260, 
 期末现金及现金等价物余额(万元),23126,17403,9254,2654,2368,5700,5569, 
 净利润(万元),6534,5168,5502,5094,4747,4287,3236, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),2414,2001,930,820,1061,512,410, 
