 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),79474,71244,70503,58280,54186,48132,41983,26857, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,0,--,--,--, 
 收到的税费返还(万元),72,0,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2742,1276,1488,973,1660,548,602,1081, 
 经营活动现金流入小计(万元),82289,72520,71991,59254,55845,48680,42585,27938, 
 购买商品、接受劳务支付的现金(万元),25815,25204,24286,22976,20054,17341,17262,14522, 
 客户贷款及垫款净增加额(万元),--,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6733,5422,4176,3541,3348,2672,2088,1432, 
 支付的各项税费(万元),14681,12777,12051,11236,9964,8620,5862,3963, 
 支付的其他与经营活动有关的现金(万元),9445,8325,7158,7242,6786,5328,4824,3431, 
 经营活动现金流出小计(万元),56674,51729,47671,44995,40151,33961,30036,23348, 
 经营活动产生的现金流量净额(万元),25615,20791,24321,14259,15694,14719,12549,4590, 
 收回投资所收到的现金(万元),--,--,--,--,0,--,--,7000, 
 取得投资收益所收到的现金(万元),--,--,--,--,0,--,--,15, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,5,17,18,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,0,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,5,17,18,0,7015, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7310,2525,7662,5308,686,989,2044,2413, 
 投资所支付的现金(万元),17000,--,--,--,0,--,--,7000, 
 质押贷款净增加额(万元),--,--,--,--,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,15895,--,--,0,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,--,--,0,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24310,18419,7662,5308,686,989,2044,9413, 
 投资活动产生的现金流量净额(万元),-24310,-18419,-7662,-5303,-669,-971,-2044,-2398, 
 吸收投资收到的现金(万元),--,1860,213,2650,31114,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,0,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,0,--,500,500, 
 发行债券收到的现金(万元),--,--,--,--,0,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,8535,--,5,--, 
 筹资活动现金流入小计(万元),0,1860,213,2650,39650,0,505,500, 
 偿还债务支付的现金(万元),--,--,--,--,0,500,500,500, 
 分配股利、利润或偿付利息所支付的现金(万元),7528,15025,7495,6222,0,9598,3451,1667, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,0,--,--,--, 
 支付其他与筹资活动有关的现金(万元),14065,20,29,208,8967,83,95,215, 
 筹资活动现金流出小计(万元),21593,15044,7524,6430,8967,10181,4046,2381, 
 筹资活动产生的现金流量净额(万元),-21593,-13184,-7312,-3780,30682,-10181,-3541,-1881, 
 汇率变动对现金及现金等价物的影响(万元),-9,-98,127,108,-7,-12,2,-2, 
 现金及现金等价物净增加额(万元),-20297,-10911,9474,5284,45700,3555,6966,309, 
 加:期初现金及现金等价物余额(万元),68309,79220,69746,64462,18762,15207,8241,7932, 
 期末现金及现金等价物余额(万元),48012,68309,79220,69746,64462,18762,15207,8241, 
 净利润(万元),30067,27315,27165,24504,21064,18064,13701,10078, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),684,581,619,737,369,321,160,267, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1502,1582,1169,1086,1116,1041,763,422, 
 无形资产摊销(万元),123,129,33,28,27,17,13,10, 
 长期待摊费用摊销(万元),153,164,57,26,67,73,148,185, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),5,232,-74,9,-93,-12,6,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-76,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
