 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),60104,47002,29508,26292,29837,27369,22405,25786,24947,10606, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2592,1273,1069,821,838,759,692,26,62,0, 
 收到的其他与经营活动有关的现金(万元),1334,905,1226,1203,1133,230,429,481,126,181, 
 经营活动现金流入小计(万元),64030,49181,31803,28317,31808,28358,23527,26293,25136,10788, 
 购买商品、接受劳务支付的现金(万元),28847,23860,16560,11792,17855,16309,13109,15444,15024,7101, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11889,9653,6642,5822,5329,4606,3832,4384,3280,1328, 
 支付的各项税费(万元),5318,4524,2760,2782,2571,2017,2562,2264,1641,584, 
 支付的其他与经营活动有关的现金(万元),5766,4557,3207,2942,2931,1950,1804,2276,2146,756, 
