 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),1257003,1292810,936021,639085,522314,424932,382934,317583,178993,108766, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),803,2137,1213,1011,2844,--,--,1586,2328,1076, 
 收到的其他与经营活动有关的现金(万元),7990,11451,10894,7729,3167,3364,4521,5504,3828,1403, 
 经营活动现金流入小计(万元),1265795,1306398,948128,647826,528325,428296,387455,324673,185150,111244, 
 购买商品、接受劳务支付的现金(万元),1232994,1227843,910570,560343,517704,366387,382075,309684,181151,104678, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13511,12421,11424,9003,8970,8649,6590,5722,3345,933, 
 支付的各项税费(万元),11005,12929,10670,10252,9956,8739,7216,11590,8650,3970, 
 支付的其他与经营活动有关的现金(万元),13708,15335,15435,18613,15485,14959,10892,11532,6107,3431, 
 经营活动现金流出小计(万元),1271218,1268528,948098,598211,552116,398733,406773,338528,199253,113011, 
 经营活动产生的现金流量净额(万元),-5423,37869,30,49615,-23791,29562,-19319,-13855,-14104,-1767, 
 收回投资所收到的现金(万元),72,900,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),588,1156,1916,0,110,446,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),579,--,753,7,128,--,49,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),8212,2290,5000,4845,100,1039,1000,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9452,4346,7668,4853,338,1485,1049,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),26794,36582,30548,23500,21928,7321,7953,16569,21545,17451, 
 投资所支付的现金(万元),20469,1285,900,--,--,--,--,--,107,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,30208,22503,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),10000,8204,2000,5000,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),57263,76279,55951,28500,21928,7321,7953,16569,21652,17451, 
 投资活动产生的现金流量净额(万元),-47811,-71934,-48282,-23647,-21590,-5836,-6904,-16569,-21652,-17451, 
 吸收投资收到的现金(万元),--,119524,--,--,68964,--,--,--,12020,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),247719,208368,219830,206215,243268,225009,241358,245289,139939,38200, 
 发行债券收到的现金(万元),--,19800,59580,--,69363,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),30951,--,39310,29100,19011,17698,13532,10757,5831,8196, 
 筹资活动现金流入小计(万元),278670,347692,318720,235315,400606,242708,254890,256046,157789,46396, 
 偿还债务支付的现金(万元),227680,189207,197955,209547,255554,235239,202841,180609,89240,21900, 
 分配股利、利润或偿付利息所支付的现金(万元),32473,27903,19341,16276,15443,12317,12857,7937,3093,1839, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),35877,53085,56465,21724,65980,23626,18966,21001,20773,4904, 
 筹资活动现金流出小计(万元),296031,270195,273761,247547,336977,271182,234664,209547,113107,28643, 
 筹资活动产生的现金流量净额(万元),-17360,77497,44959,-12232,63629,-28474,20226,46498,44682,17753, 
 汇率变动对现金及现金等价物的影响(万元),1822,503,767,-2090,-252,-1131,78,219,322,-109, 
 现金及现金等价物净增加额(万元),-68771,43935,-2526,11647,17997,-5879,-5919,16293,9248,-1574, 
 加:期初现金及现金等价物余额(万元),88317,44382,46908,35261,17264,23143,29062,12769,3521,5094, 
 期末现金及现金等价物余额(万元),19546,88317,44382,46908,35261,17264,23143,29062,12769,3521, 
 净利润(万元),13259,25756,14272,11779,11729,15980,16973,18693,12767,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),11697,661,-582,450,2211,873,580,1111,42,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),12002,9221,7631,5838,4785,4541,4189,3202,1851,--, 
 无形资产摊销(万元),1966,1903,758,421,195,195,195,195,123,--, 
 长期待摊费用摊销(万元),740,1002,952,164,3,158,173,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),88,--,328,46,-80,--,0,--,--,--, 
 固定资产报废损失(万元),103,108,--,--,63,6,--,--,--,--, 
 公允价值变动损失(万元),-10371,367,156,-24,-994,-412,-134,129,23,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),33016,28322,26344,21309,17140,17485,17144,10628,6067,--, 
 投资损失(万元),836,213,-967,129,270,-331,140,116,--,--, 
 递延所得税资产减少(万元),222,197,-359,-594,-329,-270,-193,-339,-10,--, 
 递延所得税负债增加(万元),1544,-43,43,--,-63,62,1,-53,-42,--, 
 存货的减少(万元),-62352,-24715,-38090,-2165,-105167,-9952,-83755,-23524,-61322,--, 
 经营性应收项目的减少(万元),-213238,-7902,-905,2405,-30058,-5164,5726,-18003,-5788,--, 
 经营性应付项目的增加(万元),199293,1550,-10919,9856,75507,5331,18854,-6230,32187,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),5774,1229,1370,--,998,1059,788,220,--,--, 
 经营活动产生现金流量净额(万元),-5423,37869,30,49615,-23791,29562,-19319,-13855,-14104,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,1501,--, 
 现金的期末余额(万元),19546,88317,44382,46908,35261,17264,23143,29062,12769,3521, 
 现金的期初余额(万元),88317,44382,46908,35261,17264,23143,29062,12769,3521,5094, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-68771,43935,-2526,11647,17997,-5879,-5919,16293,9248,-1574, 

