 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1141998,1078292,930027,848358,704592,472262,350029,239958,162254,103847,79920,63799,58797, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),123,57,177,547,--,28,--,49,3,11,61,0,4, 
 收到的其他与经营活动有关的现金(万元),19218,18885,12742,10477,6679,3606,1266,3247,1252,959,2152,960,1303, 
 经营活动现金流入小计(万元),1161339,1097233,942947,859383,711271,475897,351295,243253,163509,104816,82133,64759,60104, 
 购买商品、接受劳务支付的现金(万元),865749,804615,734696,683963,581656,386220,282753,191767,113615,68612,58026,50357,38870, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),92025,81366,77011,66794,43259,30541,21751,14457,10224,7474,5912,4628,4391, 
 支付的各项税费(万元),50153,41012,36074,36240,30994,18886,13126,9806,9008,6623,4247,3828,3042, 
 支付的其他与经营活动有关的现金(万元),88090,75531,76292,61343,50156,38014,32579,29460,18245,11477,9019,9440,7922, 
 经营活动现金流出小计(万元),1096017,1002524,924072,848340,706065,473661,350208,245490,151092,94187,77204,68253,54225, 
 经营活动产生的现金流量净额(万元),65322,94709,18875,11043,5206,2236,1087,-2237,12416,10629,4929,-3494,5879, 
 收回投资所收到的现金(万元),88,120,81669,56070,16474,19782,19138,--,2014,18,--,0,0, 
 取得投资收益所收到的现金(万元),593,564,548,213,113,61,1076,21,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8045,698,205,845,3100,1628,22,68,5,86,38,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),2777,6932,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),3050,3507,3483,5524,5156,--,--,13,1431,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),14554,11821,85906,62652,24843,21471,20235,102,3449,104,38,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),72634,53880,68318,66475,52645,52788,18378,11675,10838,1919,2662,3063,2398, 
 投资所支付的现金(万元),--,7141,117654,83745,24230,24056,28623,1665,182,303,120,216,15, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),16,692,1036,6769,37047,3997,28714,672,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),10400,2150,382,200,5431,--,--,--,1975,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),83050,63862,187389,157189,119352,80841,75714,14013,12995,2222,2782,3280,2413, 
