 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),91348,77243,55227,45352,67943,60248,56618,49261,43759,32650, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),375,124,491,687,486,202,141,46,--,213, 
 收到的其他与经营活动有关的现金(万元),414,349,195,142,88,90,331,2902,1175,2202, 
 经营活动现金流入小计(万元),92136,77716,55913,46181,68516,60540,57090,52209,44934,35065, 
 购买商品、接受劳务支付的现金(万元),67010,40367,30699,29143,42286,37257,36810,29659,23625,19247, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12293,9347,8462,7382,7076,6167,5705,5785,3613,3551, 
 支付的各项税费(万元),3215,8901,5743,5150,6250,6734,6594,4952,4394,3706, 
 支付的其他与经营活动有关的现金(万元),8924,6811,5597,3395,2823,2540,3830,3272,3858,2187, 
 经营活动现金流出小计(万元),91442,65427,50501,45071,58436,52698,52939,43667,35490,28691, 
 经营活动产生的现金流量净额(万元),695,12289,5411,1109,10081,7842,4151,8542,9444,6374, 
