 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),57292,90333,47589,59035,56262,24016,21657,10406,8738,13419,12998,10248,12053,8760,7228, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),3014,2365,2410,1406,792,818,631,910,500,381,190,150,126,97,285, 
 收到的其他与经营活动有关的现金(万元),1158,789,836,1238,427,1167,6234,25211,672,758,338,1065,483,573,429, 
 经营活动现金流入小计(万元),61464,93487,50835,61680,57481,26001,28522,36527,9909,14558,13526,11463,12662,9431,7942, 
 购买商品、接受劳务支付的现金(万元),50575,56576,46066,51139,39767,25726,43416,19267,8318,14790,7919,9220,6233,7074,5620, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6124,5580,4342,3719,3755,2944,2254,1803,1715,1244,1134,987,817,502,241, 
 支付的各项税费(万元),6665,2620,1840,1623,1547,478,779,768,200,292,435,617,844,219,119, 
 支付的其他与经营活动有关的现金(万元),6526,4838,3593,3635,3312,3485,3503,33929,2323,1926,2376,1448,1304,848,704, 
 经营活动现金流出小计(万元),69890,69613,55842,60116,48382,32633,49952,55767,12556,18252,11864,12272,9198,8643,6683, 
 经营活动产生的现金流量净额(万元),-8426,23874,-5007,1564,9099,-6632,-21430,-19241,-2647,-3694,1662,-809,3464,788,1258, 
 收回投资所收到的现金(万元),--,--,--,--,1808,--,--,--,--,--,--,0,50,28,0, 
 取得投资收益所收到的现金(万元),911,562,419,358,355,278,201,250,14,206,9,4,6,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,7,500,100,224,2504,581,5000,--,--,1,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,40068,--,--,--,5423,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,2394,663,--,20986,--,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),911,40638,3313,1120,2387,29192,782,5250,14,206,10,4,56,28,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8235,14911,27358,15134,4374,28265,1098,1196,3063,5995,6852,4807,1855,1092,2093, 
 投资所支付的现金(万元),150,10222,--,4041,728,--,--,--,--,100,--,2451,50,80,90, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,222,300,--,--,--,--,--,--,10,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),8385,25133,27580,19475,5102,28265,1098,1196,3063,6095,6862,7258,1905,1172,2183, 
 投资活动产生的现金流量净额(万元),-7475,15504,-24266,-18355,-2715,927,-316,4054,-3048,-5889,-6851,-7255,-1849,-1144,-2183, 
 吸收投资收到的现金(万元),23,--,19,48620,--,--,--,--,--,--,--,15503,--,0,50, 
 其中：子公司吸收少数股东投资收到的现金(万元),23,--,--,--,--,--,--,--,--,--,--,0,0,0,50, 
 取得借款收到的现金(万元),44633,64500,52500,88500,17947,42288,53623,31970,18920,12500,7500,6690,6550,7750,4821, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),5840,30270,1200,800,26301,39435,8750,16390,11650,3250,350,0,125,140,0, 
 筹资活动现金流入小计(万元),50496,94770,53719,137920,44247,81724,62373,48360,30570,15750,7850,22193,6675,7890,4871, 
 偿还债务支付的现金(万元),28039,101500,35000,94297,35349,47967,24243,11420,13700,8500,2951,8350,6440,6400,3421, 
 分配股利、利润或偿付利息所支付的现金(万元),3265,2789,4162,2408,3551,3551,3284,2121,970,541,493,909,456,195,188, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),3025,29901,2000,11900,8591,24622,16421,22142,1500,2100,--,464,35,0,65, 
