 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),45606,28534,28969,20142,21250,21857,11241, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2754,776,664,495,327,430,1209, 
 经营活动现金流入小计(万元),48361,29310,29633,20637,21577,22287,12450, 
 购买商品、接受劳务支付的现金(万元),19877,14934,13234,6710,11135,11428,8279, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4352,3542,2931,2299,2241,1700,1118, 
 支付的各项税费(万元),5636,4345,4657,4347,2705,2636,716, 
 支付的其他与经营活动有关的现金(万元),6837,4263,3931,2964,2781,2894,1517, 
 经营活动现金流出小计(万元),36702,27084,24754,16320,18861,18658,11630, 
 经营活动产生的现金流量净额(万元),11659,2226,4879,4317,2716,3629,820, 
 收回投资所收到的现金(万元),59000,33579,50510,66804,11471,--,--, 
 取得投资收益所收到的现金(万元),292,133,164,257,95,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,100,93,41,5,--,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),59307,33811,50766,67102,11571,0,6, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8208,446,1739,448,1091,1164,3203, 
 投资所支付的现金(万元),59000,33579,50510,66804,11471,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),67208,34025,52249,67252,12562,1164,3203, 
 投资活动产生的现金流量净额(万元),-7901,-214,-1482,-150,-991,-1164,-3197, 
 吸收投资收到的现金(万元),--,--,--,--,6000,--,7000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,39,775,1894,1450, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,39,6775,1894,8450, 
