 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),95578,111982,156505,69283,73493,73073,70120,80162,74976,62193,59315,51813,44802,34269, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,1038,772,944,1260,1435,1442,2479,339,782,816,0,103, 
 收到的其他与经营活动有关的现金(万元),406,433,1174,6262,1012,1632,3673,470,1020,1707,199,109,68,19, 
 经营活动现金流入小计(万元),95984,112416,158716,76318,75449,75966,75228,82074,78475,64240,60296,52738,44870,34390, 
 购买商品、接受劳务支付的现金(万元),92007,99250,124778,37619,47288,40615,40596,57428,52706,41892,50718,36004,29061,21814, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),2849,2614,10531,8528,9511,7735,6899,7665,6062,5315,4953,3653,3014,1480, 
 支付的各项税费(万元),3695,5059,6495,5211,5554,5976,6217,9907,7234,8191,5487,4199,3089,2670, 
 支付的其他与经营活动有关的现金(万元),1609,3856,7322,6050,8709,5670,5277,6549,5028,4910,5161,5410,3902,3386, 
 经营活动现金流出小计(万元),100160,110779,149125,57407,71062,59996,58989,81548,71030,60307,66319,49266,39065,29350, 
 经营活动产生的现金流量净额(万元),-4177,1637,9591,18911,4387,15971,16239,526,7445,3933,-6023,3472,5805,5040, 
 收回投资所收到的现金(万元),--,140402,194021,2,--,316,--,--,--,82,--,40,0,0, 
 取得投资收益所收到的现金(万元),--,300,1689,--,0,--,150,--,--,7,--,5,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,24,21468,6,--,756,73,49,25,133,253,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,82589,17628,--,38831,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,1446,--,21282,21703,173,35,938,1634,--,--,0,403,78, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),0,224760,234807,21290,60535,1245,258,987,1659,222,253,45,403,78, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),471,3220,8981,2293,7491,11229,17450,31298,11378,21250,21160,16140,6094,714, 
 投资所支付的现金(万元),22000,105200,226000,150,990,--,--,--,425,1052,497,35,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,9142,--,1693,--,--,--,--,--,0,5238,0, 
 支付的其他与投资活动有关的现金(万元),28,7200,--,--,927,1,162,1660,85,1634,--,0,0,58, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),22499,115620,234981,11584,9409,12922,17611,32958,11888,23937,21657,16174,11332,773, 
 投资活动产生的现金流量净额(万元),-22499,109141,-173,9706,51126,-11677,-17353,-31971,-10228,-23715,-21404,-16129,-10929,-695, 
 吸收投资收到的现金(万元),--,--,74533,--,16000,660,--,1180,31343,--,23549,0,7371,231, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,16000,660,--,1180,--,--,--,0,0,0, 
 取得借款收到的现金(万元),29052,65599,99391,99540,69480,86187,75625,70970,51339,65840,62523,50861,31706,18156, 
 发行债券收到的现金(万元),--,--,--,--,--,4970,9940,9940,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),19475,19776,100590,75948,56200,78565,79478,87845,13090,10467,23203,12200,5304,2000, 
 筹资活动现金流入小计(万元),48527,85375,274515,175488,141680,170382,165043,169935,95773,76307,109276,63061,44381,20387, 
 偿还债务支付的现金(万元),46113,110198,64755,88240,100014,90785,83484,69713,50490,41260,41192,39262,18686,20676, 
 分配股利、利润或偿付利息所支付的现金(万元),1091,8019,13532,4462,10850,9036,7714,7728,6382,7179,4703,4967,1381,1088, 
 其中：子公司支付给少数股东的股利、利润(万元),--,2940,6122,--,128,38,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),108674,43269,152445,89239,74889,74398,83257,80095,13259,13116,20320,12115,7304,3187, 
 筹资活动现金流出小计(万元),155879,161486,230731,181942,185753,174219,174455,157536,70131,61555,66214,56343,27370,24951, 
 筹资活动产生的现金流量净额(万元),-107352,-76112,43783,-6453,-44073,-3837,-9412,12399,25642,14752,43062,6718,17011,-4564, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-0,-0,-0,-19,--,--,--,--,0,0,0, 
 现金及现金等价物净增加额(万元),-134027,34666,53201,22163,11440,457,-10545,-19046,22859,-5029,15634,-5939,11887,-219, 
 加:期初现金及现金等价物余额(万元),134513,99847,46645,24482,13042,12585,21880,40926,18068,23097,7463,13388,1502,1720, 
 期末现金及现金等价物余额(万元),485,134513,99847,46645,24482,13042,11335,21880,40926,18068,23097,7449,13388,1502, 
 净利润(万元),-19096,10355,9059,1881,1152,1305,1421,-1633,3614,1479,2286,3632,2856,2697, 
