 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),82343,53773,44526,32526,36765,33078,28188, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),397,1289,1553,993,2044,353,3582, 
 经营活动现金流入小计(万元),82740,55062,46079,33519,38810,33431,31770, 
 购买商品、接受劳务支付的现金(万元),52330,38013,27371,19377,21220,17690,11673, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6639,5349,4189,3833,3469,2560,2444, 
 支付的各项税费(万元),8494,9688,6414,6994,6512,4266,4447, 
 支付的其他与经营活动有关的现金(万元),4469,3867,2738,2794,4486,3608,4951, 
 经营活动现金流出小计(万元),71932,56918,40712,32998,35687,28124,23515, 
 经营活动产生的现金流量净额(万元),10809,-1855,5368,521,3123,5307,8255, 
 收回投资所收到的现金(万元),111000,--,4540,--,--,--,--, 
 取得投资收益所收到的现金(万元),1545,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),89,3,112,--,20,32,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),112634,3,4652,0,20,32,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3947,1211,1489,718,1949,709,694, 
 投资所支付的现金(万元),105000,27000,--,0,--,1077,1289, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),108947,28211,1489,718,1949,1787,1983, 
 投资活动产生的现金流量净额(万元),3687,-28208,3162,-718,-1929,-1754,-1983, 
 吸收投资收到的现金(万元),--,33405,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,2000,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,33405,0,0,0,2000,4000, 
 偿还债务支付的现金(万元),--,--,--,--,2000,4000,8800, 
 分配股利、利润或偿付利息所支付的现金(万元),3003,2815,5631,--,42,199,505, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1271,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3003,4086,5631,0,2042,4199,9305, 
 筹资活动产生的现金流量净额(万元),-3003,29318,-5631,0,-2042,-2199,-5305, 
 汇率变动对现金及现金等价物的影响(万元),319,-146,147,150,44,-191,-51, 
 现金及现金等价物净增加额(万元),11811,-891,3046,-47,-804,1163,917, 
 加:期初现金及现金等价物余额(万元),4722,5613,2566,2613,3417,2254,1337, 
 期末现金及现金等价物余额(万元),16533,4722,5613,2566,2613,3417,2254, 
 净利润(万元),11305,14274,8107,8365,9126,6290,2306, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),155,27,69,65,-25,-62,215, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4309,3978,3099,2876,2877,2699,2615, 
 无形资产摊销(万元),106,82,82,83,63,50,50, 
 长期待摊费用摊销(万元),179,113,81,77,23,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-59,--,--,--,--,-72,--, 
 固定资产报废损失(万元),5,87,-111,-51,75,262,-38, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-319,146,-147,-150,-5,385,537, 
 投资损失(万元),-1458,--,-1638,674,39,129,30, 
 递延所得税资产减少(万元),51,6,-115,-14,76,15,-89, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),406,-3506,-150,-2610,489,1078,4543, 
 经营性应收项目的减少(万元),-4454,-13778,-2869,1554,-3282,-5741,2026, 
 经营性应付项目的增加(万元),582,-3888,-1673,-10993,-6886,-169,-4422, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,603,632,645,554,441,482, 
 经营活动产生现金流量净额(万元),10809,-1855,5368,521,3123,5307,8255, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
