 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),27294,26035,36169,34263,33296,22441,18975,15724,12605,10003,8083, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1965,2043,1643,1502,1465,1206,881,806,522,379,329, 
 收到的其他与经营活动有关的现金(万元),853,1175,1212,1182,1138,1158,750,477,241,300,174, 
 经营活动现金流入小计(万元),30112,29253,39023,36946,35899,24805,20606,17007,13367,10682,8586, 
 购买商品、接受劳务支付的现金(万元),460,750,11935,12324,10493,6870,6823,6810,5522,2917,2375, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10926,9613,8252,8503,7517,5191,3933,3673,2260,1132,1046, 
 支付的各项税费(万元),5893,5397,4714,4604,4057,3258,2374,2672,1698,1114,1027, 
 支付的其他与经营活动有关的现金(万元),4207,3341,3313,3141,4031,2828,2815,2352,2293,2129,2456, 
 经营活动现金流出小计(万元),21485,19102,28213,28572,26098,18146,15946,15506,11773,7292,6904, 
 经营活动产生的现金流量净额(万元),8627,10151,10810,8374,9802,6658,4660,1501,1594,3390,1682, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1063,596,110,47,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,20,78,17,21,9,1,1,27,5,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,432,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),57750,43200,5800,--,--,--,--,35,26,20,7, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),58817,43817,6420,65,21,9,1,36,53,25,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2027,2010,4309,5998,5790,4056,1617,874,1356,811,1041, 
 投资所支付的现金(万元),2000,4000,3,--,--,300,--,--,--,--,36, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,1113,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),64250,53050,20600,--,--,--,300,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),68277,59060,24912,5998,6903,4356,1917,874,1356,811,1077, 
 投资活动产生的现金流量净额(万元),-9460,-15243,-18492,-5933,-6882,-4347,-1916,-838,-1304,-786,-1069, 
 吸收投资收到的现金(万元),--,2914,--,--,13,1737,23236,--,1420,--,1000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,13,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,400,--,--,--,--,500,700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,146,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,2914,0,146,413,1737,23236,0,1420,500,1700, 
 偿还债务支付的现金(万元),--,--,2,226,622,--,--,--,200,800,700, 
 分配股利、利润或偿付利息所支付的现金(万元),1446,3031,2806,2818,2814,1734,2774,468,1160,281,545, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3307,92,73,91,190,21,--,170,25,--,--, 
 筹资活动现金流出小计(万元),4753,3123,2882,3135,3627,1754,2774,638,1385,1081,1245, 
 筹资活动产生的现金流量净额(万元),-4753,-209,-2882,-2989,-3214,-17,20462,-638,35,-581,455, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-5586,-5301,-10563,-548,-294,2294,23207,25,326,2024,1068, 
 加:期初现金及现金等价物余额(万元),12855,18157,28720,29268,29562,27267,4061,4036,3710,1687,619, 
 期末现金及现金等价物余额(万元),7269,12855,18157,28720,29268,29562,27267,4061,4036,3710,1687, 
 净利润(万元),9709,9457,7992,6149,7147,6371,4450,4039,3865,2500,1377, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),138,547,372,1509,101,42,39,47,28,22,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1598,1395,1363,1218,1036,585,483,463,360,280,217, 
 无形资产摊销(万元),98,100,113,108,71,62,59,41,23,18,9, 
 长期待摊费用摊销(万元),57,51,58,123,122,46,46,40,25,--,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,7,-4,-2,-15,-10,-8,-0,2,0,0, 
 固定资产报废损失(万元),1,1,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,1,31,39,--,--,-35,-22,7,38, 
 投资损失(万元),-1063,-909,-106,-47,--,--,--,--,-403,--,--, 
 递延所得税资产减少(万元),32,-79,-8,-48,-67,-51,1,1,-55,-3,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),259,-431,-1129,-473,-112,-819,-728,-216,-898,-130,-72, 
 经营性应收项目的减少(万元),-4232,-2935,-2972,-2052,-2088,-2436,-147,-1994,-2020,-227,-394, 
 经营性应付项目的增加(万元),2022,2140,5074,1692,3204,2588,466,-885,690,923,501, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),7,807,56,167,363,280,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),8627,10151,10810,8374,9802,6658,4660,1501,1594,3390,1682, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7269,12855,18157,28720,29268,29562,27267,4061,4036,3710,1687, 
 现金的期初余额(万元),12855,18157,28720,29268,29562,27267,4061,4036,3710,1687,619, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5586,-5301,-10563,-548,-294,2294,23207,25,326,2024,1068, 

