 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),316709,343771,242348,119082,75017,52637,42508,32811,29385,23203,30197,15528, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),1687,3582,5533,5719,3150,644,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1980,3425,3159,1991,1222,911,619,441,615,368,1079,0, 
 收到的其他与经营活动有关的现金(万元),48553,16029,8941,3378,6410,1500,5723,1660,1280,549,516,287, 
 经营活动现金流入小计(万元),368929,366807,259981,130171,85799,55693,48850,34912,31280,24120,31793,15815, 
 购买商品、接受劳务支付的现金(万元),254532,274483,188656,97300,48473,32214,25928,24932,20291,15527,20416,14802, 
 客户贷款及垫款净增加额(万元),-914,647,-11835,10477,11258,17518,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),540,697,1216,1682,8,1,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),32991,32148,28708,17940,13339,8395,6753,3398,2502,2020,1651,1021, 
 支付的各项税费(万元),9522,13247,16514,8256,6753,2914,2443,1251,1411,1248,1071,449, 
 支付的其他与经营活动有关的现金(万元),65871,42191,18821,15458,7667,7089,7445,2058,1629,1778,1109,584, 
 经营活动现金流出小计(万元),362542,363413,242080,151113,87498,68130,42569,31639,25833,20573,24248,16856, 
 经营活动产生的现金流量净额(万元),6387,3394,17901,-20942,-1699,-12437,6281,3274,5446,3547,7545,-1041, 
