 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),26128,16867,17847,15289,13642,30653,24472,13859,20281,17671,9989, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),3296,173,1476,1543,410,1029,458,635,96,321,950, 
 经营活动现金流入小计(万元),29424,17040,19322,16832,14051,31681,24929,14494,20378,17991,10939, 
 购买商品、接受劳务支付的现金(万元),14256,10228,5610,5433,9283,23045,18078,6608,14941,13761,9045, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),5315,4241,3359,3281,2957,3093,2442,1750,1363,1062,873, 
 支付的各项税费(万元),1614,1015,1824,2393,1137,3245,1932,1980,1790,969,573, 
 支付的其他与经营活动有关的现金(万元),2239,1867,4476,1167,1898,1389,1932,1520,1096,818,864, 
 经营活动现金流出小计(万元),23424,17351,15269,12274,15275,30773,24384,11858,19190,16609,11356, 
 经营活动产生的现金流量净额(万元),6000,-312,4054,4557,-1224,908,546,2637,1188,1383,-417, 
 收回投资所收到的现金(万元),--,25720,118500,20000,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,126,333,53,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,6,--,--,--,24,2,5,0,90,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),0,25852,118833,20053,0,24,2,5,0,90,0, 
