 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),8456900,11580300,26777300,12500000,25052900,29240300,36906089,12604658,11650752,13219781,8291133,6439017,3699054,3479795,--, 
 向中央银行借款净增加额(万元,1679100,11025500,1513800,23500,45300,--,1501132,--,221820,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),18011800,15470700,13025900,13084900,10920500,8301700,6551772,4051111,2120694,2071380,2469123,1668574,1098936,796983,780025, 
 拆入资金净增加额(万元),--,--,4044300,--,--,--,--,1612088,--,19012,508000,264030,--,--,--, 
 回购业务资金净增加额(万元),162400,--,793800,--,--,--,685965,--,370175,0,2244853,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5326700,2851800,683000,1231700,411500,206600,234741,433438,306966,145973,207623,1694298,30379,169616,359489, 
 经营活动现金流入小计(万元),43627800,41120400,50320000,36174400,44087600,41548700,57128743,29927265,15097401,15775346,13720731,10065919,4941567,4908639,1829175, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),28714600,26997700,29587800,21625500,18658300,12976700,7818558,6700385,4657594,7623081,7422035,4208386,2716309,3070565,198290, 
 存放中央银行和同业款项净增加额(万元),--,3748700,4663500,547200,7021500,1827200,5698477,4644664,1876483,356265,1478298,1558232,267542,229516,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),7643800,5916400,4850400,6332000,5853200,4668700,3956336,2266303,857982,901950,1281350,779956,502336,366264,355592, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1619400,1434500,1376200,1287100,1217500,966000,717621,528727,374763,291364,236309,181955,126708,104139,86447, 
 支付的各项税费(万元),2215500,2367500,1381100,1510600,1299100,865200,811303,511578,288596,260212,182149,178475,117028,84852,52597, 
 支付的其他与经营活动有关的现金(万元),1762400,2254000,6535000,3400000,4932500,2608800,1170964,608195,344681,262585,412459,1373100,61089,176733,546031, 
 经营活动现金流出小计(万元),49360100,52998400,49221100,36357000,41555500,32381300,38544897,31371202,12922771,12555985,11286470,8360761,3791013,5337198,1124224, 
 经营活动产生的现金流量净额(万元),-5732300,-11878000,1098900,-182600,2532100,9167400,18583846,-1443937,2174630,3219361,2434261,1705158,1150554,-428558,704951, 
 收回投资所收到的现金(万元),44030200,62862300,176555000,73292000,39196800,44371300,21320213,19800347,11013355,13926964,10470111,11137141,5002314,--,2226234, 
 取得投资收益所收到的现金(万元),2637200,3094300,2797900,2658800,2435100,1734500,1165552,659099,327500,249027,150995,68064,73520,--,673143, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9200,3200,900,--,700,2800,11078,1003,995,67,4298,12824,36396,64868,5817, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,6100,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 投资活动现金流入小计(万元),46676600,65959800,179353800,75950800,41632600,46108600,22496842,23596267,11341850,14176059,10631503,11218030,5112229,964269,2905194, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),461900,281700,277200,353400,383500,175000,142201,84980,83790,98525,83800,37220,21943,87270,24591, 
 投资所支付的现金(万元),40076500,69291200,189310900,85220000,46697400,54634700,30099244,22627560,12724114,15641655,13369135,12353988,5972185,62294,3929358, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,259098,--,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 投资活动现金流出小计(万元),40538400,69572900,189588100,85573400,47080900,54809700,30500543,22712540,12807904,15740180,13452935,12391207,5994128,149563,3953950, 
 投资活动产生的现金流量净额(万元),6138200,-3613100,-10234300,-9622600,-5448300,-8701100,-8003701,883727,-1466054,-1564121,-2821432,-1173178,-881899,814706,-1048756, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 发行债券收到的现金(万元),76557900,90164400,71279000,37079600,5200500,--,--,365000,--,150000,800000,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,300,--,--,--,--,0,--,313637,--,--,--, 
 筹资活动现金流入小计(万元),76557900,90164400,73279000,38073600,5200800,1473400,0,634005,693113,150000,1060234,313637,--,0,--, 
 偿还债务支付的现金(万元),74081000,83467000,66998000,20321000,1880000,800000,--,--,--,0,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),574800,553500,355000,334900,201900,182400,148801,56220,54886,46356,10171,2086,123,13,3870, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,981,--,1312,--,--,--, 
 筹资活动现金流出小计(万元),74655800,84020500,67357800,20655900,2081900,982400,148801,56220,57256,47337,16158,3398,123,13,3870, 
 筹资活动产生的现金流量净额(万元),1902100,6143900,5921200,17417700,3118900,491000,-148801,577786,635857,102663,1044076,310239,-123,-13,-3870, 
 汇率变动对现金及现金等价物的影响(万元),169700,-291800,421500,176000,32500,-53600,-15289,-41720,--,0,--,--,--,-4256,-0, 
 现金及现金等价物净增加额(万元),2477700,-9639000,-2792700,7788500,235200,903700,10416056,-24144,1344433,1757903,656904,842219,268533,381879,-347675, 
 加:期初现金及现金等价物余额(万元),13702400,23341400,26134100,18345600,18110400,17206700,6790637,6814781,5470348,3712446,3055542,2213323,1944790,1562911,1910586, 
 期末现金及现金等价物余额(万元),16180100,13702400,23341400,26134100,18345600,18110400,17206692,6790637,6814781,5470348,3712446,3055542,2213323,1944790,1562911, 
 净利润(万元),2481800,2318900,2259900,2186500,1980200,1523100,1351078,1039049,628382,503073,61404,264990,141195,31101,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 资产减值准备(万元),5700,4292500,4651800,3048500,1501100,689000,313061,214857,148812,157509,733416,205376,198622,119737,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),113400,97500,84800,72500,62800,59000,53240,45702,32221,26413,21193,20665,19820,33035,--, 
 无形资产摊销(万元),88800,67400,58700,62300,63100,54500,50150,28689,5246,3603,2085,1428,3357,3158,--, 
 长期待摊费用摊销(万元),43400,51600,49600,42300,33200,26700,22247,16595,11778,9173,7811,--,--,1962,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1200,700,1100,900,100,-1000,922,-247,-60,-29,16,-1470,-5993,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),-493000,-72400,255500,-7100,-64900,23300,8504,-2114,-1800,133,-6580,-8217,-11361,-232,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 预计负债(万元),-100,-6500,6400,100,600,-5300,3672,2928,147,-351,2971,2400,--,--,--, 
 财务费用(万元),1552200,1435800,879000,-2157600,-2052500,-1575800,-898593,75885,-275693,41085,--,--,-95826,--,--, 
 投资损失(万元),-2892300,-3212300,-2863600,--,--,--,--,-619069,--,-309383,-269427,-148425,--,-89550,--, 
 递延所得税资产减少(万元),-325900,-725200,-921300,-213700,-262600,-34400,-34775,-76897,-32907,22888,-83029,-11876,178,-24859,--, 
 递延所得税负债增加(万元),--,--,--,--,--,-127200,-1468,2630,907,-1097,-878,--,--,3683,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 经营性应收项目的减少(万元),-21969200,-34703200,-38409100,-14888600,-22874500,-17971800,-15924084,-23544354,-11015174,-8010660,-9054789,-7128721,-2685809,-3081453,--, 
 经营性应付项目的增加(万元),10946900,18642000,35045200,11711300,24176200,26546500,33660442,21371350,12672770,10717384,11022949,8550321,3632918,2570879,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,3980,--, 
 经营活动产生现金流量净额(万元),-5732300,-11878000,1098900,-182600,2532100,9167400,18583846,-1443937,2174630,3219361,2434261,1705158,1150554,-428558,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 现金的期末余额(万元),501500,422600,449500,411900,415900,373100,323336,223557,83655,77917,98186,106224,90908,1221644,1562911, 
 现金的期初余额(万元),422600,449500,411900,415900,373100,323300,223557,83655,77917,98186,106224,90908,78799,952645,1910586, 
 现金等价物的期末余额(万元),15678600,13279800,22891900,25722200,17929700,17737300,16883357,6567080,6731126,5392431,3614260,2949317,2122415,723146,--, 
 现金等价物的期初余额(万元),13279800,22891900,25722200,17929700,17737300,16883400,6567080,6731126,5392431,3614260,2949317,2122415,1865991,610266,--, 
 现金及现金等价物的净增加额(万元),2477700,-9639000,-2792700,7788500,235200,903700,10416056,-24144,1344433,1757903,656904,842219,268533,381879,-347675, 

