 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),397587,333058,232344,256260,238448,206623,169714,175011,172696,101937,145305,185026,156639,115708,107259, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),7478,7674,9705,6286,4910,4024,5063,6172,3898,2242,2407,1879,1905,1033,357, 
 收到的其他与经营活动有关的现金(万元),7492,8668,6068,6439,981,1553,8530,883,618,2424,1017,550,48,57,27, 
 经营活动现金流入小计(万元),412556,349400,248117,268985,244338,212200,183307,182067,177213,106603,148729,187455,158592,116797,107643, 
 购买商品、接受劳务支付的现金(万元),350502,308656,238912,207117,200887,201999,144154,162077,154276,102553,127897,175246,150093,98475,93439, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22535,19989,17140,12884,6741,4765,4713,4284,3635,3416,3440,3069,2799,1996,1727, 
 支付的各项税费(万元),7246,9324,5461,5340,3048,1616,284,2726,1269,1486,3489,4096,2919,4315,3899, 
