 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,1561346,--,--,--,--,1115682,--,117742,--,-62123, 
 收取利息、手续费及佣金的现金(万元),2514978,2750733,2980390,4315999,1857648,1185861,782469,838239,829976,994011,787603,1269494, 
 拆入资金净增加额(万元),255000,290000,--,--,540400,192700,300000,--,--,--,--,--, 
 回购业务资金净增加额(万元),6459055,--,--,--,3776923,201181,691071,731411,--,--,365650,15147, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1369544,581507,1684811,734616,792200,515352,325809,254300,393151,258064,247861,4583941, 
 经营活动现金流入小计(万元),13815814,4457148,8559388,9704951,11855170,2157706,2210266,1823950,1285429,4465247,1401114,5806459, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),417848,477346,566976,959956,364302,197600,120864,143712,143507,118961,143501,213101, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),783799,748145,712193,592771,351245,269265,231214,265402,227801,216144,170695,124004, 
 支付的各项税费(万元),420818,522177,686176,555903,184536,142429,137317,149885,217539,337526,337629,114968, 
 支付的其他与经营活动有关的现金(万元),830168,1138339,998256,424691,723853,289264,420777,157656,722306,300899,3017720,321642, 
 经营活动现金流出小计(万元),6458650,10836573,14440978,6889007,6913631,3378083,2838552,4658067,2082547,1115596,3748771,774400, 
 经营活动产生的现金流量净额(万元),7357165,-6379425,-5881590,2815944,4941538,-1220377,-628286,-2834117,-797118,3349651,-2347657,5032059, 
 收回投资所收到的现金(万元),3591190,5803461,4586511,5447803,2831003,1229837,719947,505994,130271,706238,550498,12502, 
 取得投资收益所收到的现金(万元),247113,98822,128170,103522,165516,13389,19393,17031,12299,30998,9460,12357, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3484,7669,3465,515,13279,4390,8981,11217,1690,2682,333,3389, 
 处置子公司及其他营业单位收到的现金净额(万元),16130,104500,--,566,559194,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,319,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3857917,6014453,4718146,5853528,3568992,1247616,748321,534242,144579,739917,560290,28248, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),91835,89790,67752,59588,118768,64852,27274,54668,121635,61421,26044,30504, 
 投资所支付的现金(万元),6282101,5270483,4811247,7829208,3627037,1463118,1335429,552149,426815,148919,321722,7646, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,2010,18435,249885,--,--,--,--,--,--,--,-5849, 
 支付的其他与投资活动有关的现金(万元),--,3053,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6380610,5365337,4897435,8138681,3745805,1527971,1362702,606817,548450,210340,347766,32302, 
 投资活动产生的现金流量净额(万元),-2522693,649116,-179289,-2285153,-176813,-280354,-614381,-72574,-403871,529577,212524,-4054, 
 吸收投资收到的现金(万元),162963,2230149,315002,3966327,108037,1715,58345,--,145086,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,108037,1715,--,--,145086,--,--,--, 
 取得借款收到的现金(万元),5321021,7259451,3537637,6507346,5657888,2911170,521785,16616,--,--,--,--, 
 发行债券收到的现金(万元),4949578,8178805,7035243,6784389,6266986,4013585,1000000,300000,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,39448,--,--,60000,--,--,44060,--,154820, 
 筹资活动现金流入小计(万元),10433562,17668406,10887882,17297509,12032911,6926471,1640131,316616,145086,44060,--,154820, 
 偿还债务支付的现金(万元),13653382,14267242,8919309,11645999,8998969,5144641,1076802,--,43576,165000,236820,25060, 
 分配股利、利润或偿付利息所支付的现金(万元),859399,844992,924445,450620,239057,96403,26550,50281,47971,153157,247932,25817, 
 其中：子公司支付给少数股东的股利、利润(万元),21311,49915,26421,22405,16150,6618,2932,2725,--,--,--,--, 
