 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),134598,163913,154841,195634,215234,247607,313107,297968,218552,185316,229388,195906,184060, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),12925,12451,10221,11202,12209,17714,17216,13643,14194,11536,11210,8716,5620, 
 收到的其他与经营活动有关的现金(万元),4758,5524,6970,7556,3403,8429,5232,2247,2294,4853,7969,2560,2384, 
 经营活动现金流入小计(万元),152281,181888,172033,214392,230846,273749,335555,313858,235040,201704,248567,207182,192064, 
 购买商品、接受劳务支付的现金(万元),111192,139558,114198,140385,166136,236581,235132,255686,181411,163979,204280,171427,152758, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),21410,22177,24581,28614,33931,32079,28609,22775,18530,13198,12377,11177,7927, 
 支付的各项税费(万元),4613,6124,5399,10443,9313,12304,12616,4859,4586,4332,2952,3028,1692, 
 支付的其他与经营活动有关的现金(万元),13956,16678,14611,19356,24506,17442,22073,14438,14650,15205,9095,5449,11683, 
 经营活动现金流出小计(万元),151172,184536,158790,198798,233887,298405,298431,297758,219176,196715,228704,191080,174060, 
 经营活动产生的现金流量净额(万元),1110,-2648,13243,15594,-3041,-24656,37125,16099,15864,4990,19863,16101,18003, 
