 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),2653698,2027903,1877760,649507,498474,472341,499513,415140,356466,319331,353417,264263,203977, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到的税费返还(万元),5178,10729,14443,25,24,63,66,826,220,46,--,71,55, 
 收到的其他与经营活动有关的现金(万元),181985,79974,86850,1053,1197,892,2661,1472,1827,505,1169,542,902, 
 经营活动现金流入小计(万元),2840861,2118606,1979053,650585,499695,473296,502239,417438,358514,319882,354586,264875,204933, 
 购买商品、接受劳务支付的现金(万元),2348266,1642518,1445460,489676,390574,390864,408698,353274,312454,264813,230575,347977,173916, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),294556,242504,216043,48101,45728,40543,34183,30059,24515,18506,13743,14312,11234, 
 支付的各项税费(万元),136332,112865,75579,17310,19695,24037,20186,16468,13111,13630,15637,9663,6638, 
 支付的其他与经营活动有关的现金(万元),179486,164454,127713,18775,10827,9336,8379,2952,1874,6742,5307,3995,2503, 
 经营活动现金流出小计(万元),2958640,2162341,1864796,573861,466824,464781,471446,402753,351955,303690,265263,375948,194291, 
 经营活动产生的现金流量净额(万元),-117779,-43735,114257,76723,32871,8515,30794,14685,6558,16191,89323,-111073,10642, 
 收回投资所收到的现金(万元),150000,910,504341,--,--,--,--,--,--,0,--,0,--, 
 取得投资收益所收到的现金(万元),1497,11234,6898,--,244,50,65,50,25,25,18,15,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),130,94,145,48,52,625,11,5,5,4,21,12,90, 
 处置子公司及其他营业单位收到的现金净额(万元),26721,--,--,--,--,246,--,--,--,0,--,0,--, 
 收到的其他与投资活动有关的现金(万元),19289,19500,58522,292,--,--,7829,202,5,0,--,200,100, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 投资活动现金流入小计(万元),197636,31739,569906,339,295,921,7905,257,35,29,38,227,190, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),147868,54973,51727,21047,31444,33790,32986,15916,8386,8656,14076,31357,22764, 
 投资所支付的现金(万元),31731,150000,502472,--,--,--,--,76,--,0,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),345209,--,54714,2048,1500,3200,--,--,--,0,--,0,--, 
 支付的其他与投资活动有关的现金(万元),9398,2590,955,8800,--,6,--,401,277,0,--,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 投资活动现金流出小计(万元),534206,207563,609868,31895,32944,36996,32986,16393,8663,8656,14076,31357,22764, 
 投资活动产生的现金流量净额(万元),-336570,-175824,-39962,-31556,-32649,-36075,-25080,-16136,-8628,-8627,-14038,-31130,-22574, 
 吸收投资收到的现金(万元),190492,--,1348227,130,2529,59701,--,--,--,1709,--,43837,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,130,--,--,--,--,--,1709,--,0,--, 
 取得借款收到的现金(万元),1302439,597929,443749,78000,71000,99300,196810,207262,89500,87500,291000,266900,117400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到其他与筹资活动有关的现金(万元),40032,120525,109093,29176,44694,83911,26256,16810,172705,170647,--,0,--, 
 筹资活动现金流入小计(万元),1532963,718454,1901069,107306,118223,242911,223066,224072,262205,259856,291000,310737,117400, 
 偿还债务支付的现金(万元),1099940,602417,565297,91000,81500,119988,200384,126000,55500,162000,343000,152800,103500, 
 分配股利、利润或偿付利息所支付的现金(万元),75458,68289,22139,8995,10380,10617,8810,8598,2519,4545,12168,8690,4765, 
 其中：子公司支付给少数股东的股利、利润(万元),39046,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付其他与筹资活动有关的现金(万元),69563,89926,214451,46137,22044,76816,22008,63010,211731,113578,--,0,316, 
 筹资活动现金流出小计(万元),1244961,760632,801887,146132,113925,207421,231201,197608,269750,280123,355168,161490,108581, 
 筹资活动产生的现金流量净额(万元),288002,-42178,1099183,-38826,4298,35491,-8135,26464,-7545,-20268,-64168,149247,8819, 
 汇率变动对现金及现金等价物的影响(万元),1490,-1851,1616,98,-1,-2,-16,-140,-9,-9,-32,-33,4, 
 现金及现金等价物净增加额(万元),-164857,-263589,1175093,6440,4520,7929,-2438,24873,-9624,-12712,11085,7011,-3108, 
 加:期初现金及现金等价物余额(万元),1499516,1710432,507195,51582,47063,39133,41571,16698,26322,39034,27950,20939,24047, 
 期末现金及现金等价物余额(万元),1334660,1446844,1682288,58022,51582,47063,39133,41571,16698,26322,39034,27950,20939, 
 净利润(万元),155949,128277,115335,17008,13884,11323,7498,6786,4892,4454,-28737,11617,6685, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,5,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 资产减值准备(万元),19050,6584,5859,1714,1552,1110,1522,-424,1424,3438,15679,902,577, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),72769,56775,43343,12130,11409,10570,13575,8390,8258,6545,7674,5471,4248, 
 无形资产摊销(万元),6681,6093,3193,249,246,246,265,133,134,134,135,79,62, 
 长期待摊费用摊销(万元),688,887,160,45,49,44,46,622,16,21,28,32,19, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-751,-93,172,25,-3,-5,--,2,31,62,25,161,7, 
 固定资产报废损失(万元),1844,301,--,--,719,13,1226,--,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 财务费用(万元),35112,21426,20308,6162,7888,9124,8982,8598,6213,6557,10878,6426,3102, 
 投资损失(万元),-20728,-9272,-5410,-424,-381,-345,-65,-50,-25,-25,-18,-15,0, 
 递延所得税资产减少(万元),5101,-233,856,-24,-44,-696,419,-26,-435,185,31,127,-549, 
 递延所得税负债增加(万元),-51,-25,-70,--,--,--,--,--,--,0,0,0,0, 
 存货的减少(万元),-26263,111599,106269,13967,-6206,-11881,-4472,15523,-33810,-13224,69268,-85617,-6572, 
 经营性应收项目的减少(万元),-456783,-114004,-17040,9827,3086,-17292,-11003,-22041,1849,11142,3405,-25222,-8516, 
 经营性应付项目的增加(万元),89602,-255292,-159718,16042,672,6266,12433,-2829,18010,-3098,10956,-25038,11581, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 其他(万元),--,3243,1000,--,--,38,367,--,--,0,--,0,--, 
 经营活动产生现金流量净额(万元),-117779,-43735,114257,76723,32871,8515,30794,14685,6558,16191,89323,-111073,10642, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 现金的期末余额(万元),1334660,1446844,1682288,58022,51582,47063,39133,41571,16698,26322,39034,27950,20939, 
 现金的期初余额(万元),1499516,1710432,507195,51582,47063,39133,41571,16698,26322,39034,27950,20939,24047, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 现金及现金等价物的净增加额(万元),-164857,-263589,1175093,6440,4520,7929,-2438,24873,-9624,-12712,11085,7011,-3108, 

