 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),68690,68153,57766,63507,79872,79536,70883,99448,92925,54863,75574,120587,117012, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),4289,3829,3407,3052,4004,4751,4548,4587,2947,1599,3303,4185,3375, 
 收到的其他与经营活动有关的现金(万元),1158,3871,1646,2196,1980,3094,1697,2033,1948,1822,395,700,151, 
 经营活动现金流入小计(万元),74138,75853,62819,68755,85856,87381,77128,106069,97819,58285,79272,125472,120539, 
 购买商品、接受劳务支付的现金(万元),55225,50998,45110,48128,54668,54144,49532,90752,71664,38610,53826,85265,84918, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),18047,17136,15503,17393,18154,16310,16368,17048,13579,10555,11632,12307,11539, 
 支付的各项税费(万元),3334,3946,3187,3048,2713,3487,3187,4350,6419,3679,6599,10593,8559, 
 支付的其他与经营活动有关的现金(万元),5996,6562,4205,4248,8543,8086,6717,6331,5379,5979,5915,5708,5902, 
 经营活动现金流出小计(万元),82602,78642,68005,72817,84079,82027,75805,118481,97041,58824,77972,113872,110918, 
 经营活动产生的现金流量净额(万元),-8464,-2790,-5185,-4062,1777,5354,1324,-12413,778,-539,1300,11599,9621, 
 收回投资所收到的现金(万元),59609,117200,77899,30180,38000,--,--,--,--,12241,--,0,0, 
 取得投资收益所收到的现金(万元),703,909,538,124,112,--,--,--,--,6023,1168,715,1241, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8572,2140,14757,15094,1528,5067,76,133,--,112,2,11,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),127,--,--,--,--,662,--,--,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),69010,120249,93194,45398,39640,5730,76,133,0,18376,1170,726,1246, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4034,2956,3366,1804,2917,1308,1292,4006,3200,1231,3896,3930,4558, 
 投资所支付的现金(万元),59609,126200,74880,41180,38000,--,--,--,--,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),63643,129156,78246,42984,40917,1308,1292,4006,3200,1231,3896,3930,4558, 
 投资活动产生的现金流量净额(万元),5367,-8907,14948,2413,-1277,4422,-1217,-3874,-3200,17145,-2726,-3204,-3312, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),300,1701,2639,2052,3525,4946,--,--,--,5000,5186,5000,100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,630,630,867,2169,129,56,--,--,0,--,0,0, 
 筹资活动现金流入小计(万元),300,2331,3269,2918,5695,5075,56,0,0,5000,5186,5000,100, 
 偿还债务支付的现金(万元),599,1718,2197,3402,7260,1000,--,--,--,10000,5726,6000,235, 
 分配股利、利润或偿付利息所支付的现金(万元),86,112,130,178,376,121,1733,--,122,179,276,3906,3574, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,630,630,850,2081,--,--,--,0,--,0,0, 
 筹资活动现金流出小计(万元),684,1830,2957,4210,8486,3202,1733,0,122,10179,6002,9906,3809, 
 筹资活动产生的现金流量净额(万元),-384,502,312,-1292,-2791,1872,-1677,0,-122,-5179,-817,-4906,-3709, 
 汇率变动对现金及现金等价物的影响(万元),43,-61,478,158,-351,-525,-40,-630,-224,41,-868,-704,-225, 
 现金及现金等价物净增加额(万元),-3439,-11256,10553,-2782,-2641,11123,-1610,-16916,-2768,11469,-3110,2785,2375, 
 加:期初现金及现金等价物余额(万元),29451,40707,30153,32936,35577,24454,26064,42980,45748,34280,37390,34605,32230, 
 期末现金及现金等价物余额(万元),26012,29451,40707,30153,32936,35577,24454,26064,42980,45748,34280,37390,34605, 
 净利润(万元),3029,-101,6059,4989,-9600,1435,-5185,1337,2602,1046,490,13096,11155, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,146,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),3058,2036,4612,4366,3185,1747,2040,329,193,469,665,1102,1049, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2258,2140,2367,2689,2970,3028,2857,2928,2935,3106,2685,2635,2577, 
 无形资产摊销(万元),684,717,594,625,648,564,417,402,375,324,319,305,268, 
 长期待摊费用摊销(万元),--,--,--,--,--,0,5,10,13,5,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-7505,4,-12369,-12476,194,-5770,3,-71,1,23,47,6,57, 
 固定资产报废损失(万元),38,1,3,16,3,0,1,11,0,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 财务费用(万元),-4,169,519,-17,556,700,42,614,224,138,600,998,340, 
 投资损失(万元),-713,-858,-479,-124,-112,-2,--,--,17,-5992,552,-1123,-777, 
 递延所得税资产减少(万元),-72,-123,-420,-751,-298,-328,-391,-3,-58,-27,-105,-210,-82, 
 递延所得税负债增加(万元),-0,-0,-2,-9,-22,-26,--,--,--,502,0,0,0, 
 存货的减少(万元),-6520,-1261,-65,641,4308,-928,682,-22193,2752,985,-2019,1425,-3920, 
 经营性应收项目的减少(万元),-4420,-5777,-1696,-2408,990,1112,3130,2934,-7740,3272,4651,-9590,-3517, 
 经营性应付项目的增加(万元),1704,263,-4308,-1603,-1046,4268,-2273,1275,-537,-4389,-6584,2809,2471, 
