 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),25700,19903,11550,7923,3380,338, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),1810,1090,38,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1325,2819,1631,3634,1384,3246, 
 经营活动现金流入小计(万元),28836,23812,13219,11557,4764,3585, 
 购买商品、接受劳务支付的现金(万元),3226,3427,3496,2789,1301,1397, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3117,2617,2290,1756,1185,1009, 
 支付的各项税费(万元),2086,1966,2488,675,67,63, 
 支付的其他与经营活动有关的现金(万元),2301,1895,2279,2374,2924,1913, 
 经营活动现金流出小计(万元),10730,9904,10553,7593,5477,4382, 
 经营活动产生的现金流量净额(万元),18105,13908,2666,3964,-713,-797, 
 收回投资所收到的现金(万元),11750,2355,14250,--,--,--, 
 取得投资收益所收到的现金(万元),37,7,63,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),42,0,1,78,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11829,2362,14315,78,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20470,17000,10512,2916,661,87, 
 投资所支付的现金(万元),9750,4355,14250,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30220,21355,24762,2916,661,87, 
 投资活动产生的现金流量净额(万元),-18391,-18994,-10448,-2838,-661,-87, 
 吸收投资收到的现金(万元),--,--,--,9700,--,4080, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),20813,6000,3896,5000,5000,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,120,--,3000, 
 筹资活动现金流入小计(万元),20813,6000,3896,14820,5000,9580, 
 偿还债务支付的现金(万元),14223,896,5000,2500,5000,2800, 
 分配股利、利润或偿付利息所支付的现金(万元),1020,1003,98,574,153,168, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,660,268,3056, 
 筹资活动现金流出小计(万元),15243,1899,5098,3734,5421,6024, 
 筹资活动产生的现金流量净额(万元),5570,4101,-1202,11086,-421,3556, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5284,-985,-8984,12212,-1796,2672, 
 加:期初现金及现金等价物余额(万元),3672,4657,13641,1429,3225,553, 
 期末现金及现金等价物余额(万元),8956,3672,4657,13641,1429,3225, 
 净利润(万元),12050,11040,5684,4680,1271,-678, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),-54,30,341,293,113,148, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1864,1521,1474,1587,1575,1574, 
 无形资产摊销(万元),365,341,301,301,301,301, 
 长期待摊费用摊销(万元),25,26,6,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),5,--,--,-19,-3,--, 
 固定资产报废损失(万元),--,0,12,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),217,4,82,322,250,276, 
 投资损失(万元),-37,-7,-63,--,--,--, 
 递延所得税资产减少(万元),99,-135,-39,-171,--,--, 
 递延所得税负债增加(万元),133,--,--,--,--,--, 
 存货的减少(万元),778,-714,562,348,482,-1680, 
 经营性应收项目的减少(万元),-164,-2163,-6648,-7013,-3374,-2391, 
 经营性应付项目的增加(万元),2825,3964,952,2538,-1328,1652, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),18105,13908,2666,3964,-713,-797, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),8956,3672,4657,13641,1429,3225, 
 现金的期初余额(万元),3672,4657,13641,1429,3225,553, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5284,-985,-8984,12212,-1796,2672, 

