 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),34691,49996,75647,46709,78112,98994,64356,59107,40863,67163,33359,34780,15638,16002,16438, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的税费返还(万元),29,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),2338,10885,1038,819,3328,2028,2041,4531,5144,2943,176,165,44,2418,323, 
 经营活动现金流入小计(万元),37058,60881,76685,47528,81440,101021,66397,63638,46007,70106,33535,34944,15682,18421,16761, 
 购买商品、接受劳务支付的现金(万元),18632,38454,28917,35919,70752,47872,46746,46627,42672,40216,30998,27419,8653,10730,14771, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),8476,7126,5881,8525,10306,9495,5374,5537,3288,3786,2326,2152,991,818,988, 
 支付的各项税费(万元),3256,4916,3739,5590,9114,4841,6664,5153,6242,3501,2437,2268,1340,773,893, 
 支付的其他与经营活动有关的现金(万元),15688,5183,9776,3710,4360,8014,4668,2736,11255,9119,3257,3948,3498,754,2331, 
 经营活动现金流出小计(万元),46051,55679,48314,53745,94532,70222,63451,60054,63457,56622,39017,35787,14481,13075,18982, 
 经营活动产生的现金流量净额(万元),-8992,5202,28371,-6217,-13092,30799,2946,3584,-17450,13484,-5482,-843,1201,5346,-2221, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),119,110,--,--,3,1,5,0,16,0,13,14,1,0,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,58,--,--,--,--,--,--,--,0,--,0,44,28,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 投资活动现金流入小计(万元),119,168,0,0,3,1,5,0,16,0,13,14,45,28,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6957,3670,10497,1660,3553,12310,5872,6399,3552,3668,4730,2080,4825,880,1152, 
 投资所支付的现金(万元),--,--,--,--,--,--,500,815,--,0,--,0,95,1284,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,3800,--,1906,--,0,1048,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),22528,19918,15000,--,--,--,--,--,765,0,8,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 投资活动现金流出小计(万元),29485,23588,25497,1660,3553,16110,6372,9120,4317,3668,5786,2080,4920,2164,1152, 
 投资活动产生的现金流量净额(万元),-29366,-23420,-25497,-1660,-3550,-16109,-6367,-9119,-4300,-3668,-5773,-2066,-4876,-2136,-1147, 
 吸收投资收到的现金(万元),--,5500,--,--,--,450,--,--,42302,2610,14580,0,349,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,5500,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 取得借款收到的现金(万元),93500,40200,31000,63000,15000,17500,19100,23000,22500,23500,18300,16500,11800,8000,8000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),3000,880,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 筹资活动现金流入小计(万元),96500,46580,31000,63000,15000,17950,19100,23000,64802,26110,32880,16500,12149,8000,8000, 
 偿还债务支付的现金(万元),45962,33050,35400,43800,11800,22000,18300,21900,9800,25300,17000,12800,8000,9000,4500, 
 分配股利、利润或偿付利息所支付的现金(万元),4086,2003,1930,4200,3972,2327,2771,3072,1446,1042,2042,983,1231,1460,472, 
 其中：子公司支付给少数股东的股利、利润(万元),0,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),127,450,880,--,--,--,--,--,144,0,338,0,--,0,0, 
 筹资活动现金流出小计(万元),50175,35503,38210,48000,15772,24327,21071,24972,11390,26342,19380,13783,9231,10460,4972, 
 筹资活动产生的现金流量净额(万元),46325,11077,-7210,15000,-772,-6377,-1971,-1972,53412,-232,13500,2717,2918,-2460,3028, 
 汇率变动对现金及现金等价物的影响(万元),3,-4,4,3,-1,-1,-0,-5,-1,0,-4,-4,-2,-2,-0, 
 现金及现金等价物净增加额(万元),7969,-7145,-4331,7126,-17415,8312,-5392,-7512,31660,9584,2241,-196,-758,748,-340, 
 加:期初现金及现金等价物余额(万元),22779,29923,34255,27128,44543,36231,41623,49135,17475,7891,5650,5846,6604,5856,6197, 
 期末现金及现金等价物余额(万元),30748,22779,29923,34255,27128,44543,36231,41623,49135,17475,7891,5650,5846,6604,5856, 
 净利润(万元),296,1763,444,-6087,6016,5690,1309,3205,6624,5386,5502,3038,--,1227,1185, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,296,--,439,328, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 资产减值准备(万元),438,-75,704,-54,242,1633,-167,567,565,74,572,375,--,110,36, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3804,4178,4182,4177,3891,3428,3093,2625,2158,1558,1404,1213,--,617,552, 
 无形资产摊销(万元),347,271,227,202,188,290,133,180,109,109,93,72,--,38,39, 
 长期待摊费用摊销(万元),466,834,155,1029,4923,3246,259,--,12,11,11,72,--,64,105, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-29,-43,--,--,--,552,-1,-77,-14,38,-2,0,--,-4,-8, 
 固定资产报废损失(万元),23,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 财务费用(万元),2933,2104,1926,2106,1717,1871,1928,1922,1097,973,1148,960,--,511,484, 
 投资损失(万元),--,--,--,--,--,--,2,2,2,2,2,2,--,2,2, 
 递延所得税资产减少(万元),-40,-131,40,-33,-80,79,209,-80,-254,17,43,-104,--,-23,13, 
 递延所得税负债增加(万元),-65,706,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 存货的减少(万元),-930,-576,546,11225,1590,-9852,-2381,1461,-1353,-1090,1019,-3819,--,2367,-430, 
 经营性应收项目的减少(万元),-71863,-35861,-3838,464,-1368,-7729,-4155,-18816,-13145,910,-11930,-7735,--,-684,-3044, 
 经营性应付项目的增加(万元),57965,32031,23985,-19247,-30210,31591,2717,12594,-14652,15307,-3345,4788,--,682,-1483, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 其他(万元),-2335,--,--,--,--,--,--,--,1400,0,--,0,--,0,0, 
 经营活动产生现金流量净额(万元),-8992,5202,28371,-6217,-13092,30799,2946,3584,-17450,13484,-5482,-843,--,5346,-2221, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 现金的期末余额(万元),30748,22779,29923,34255,27128,44543,36231,41623,49135,16947,7891,5650,5846,6604,5856, 
 现金的期初余额(万元),22779,--,34255,27128,44543,36231,41623,49135,16947,7891,5650,5846,6604,5856,6197, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,528,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,29923,--,--,--,--,--,--,528,0,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),7969,-7145,-4331,7126,-17415,8312,-5392,-7512,31660,9584,2241,-196,-758,748,-340, 

