 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),1867499,2291580,2317977,1176181,--,--,--, 
 向中央银行借款净增加额(万元,291428,--,50000,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),614436,218089,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),855100,724874,703621,777241,--,--,--, 
 拆入资金净增加额(万元),41867,--,170775,160000,--,--,--, 
 回购业务资金净增加额(万元),637326,477973,--,188730,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),23990,163578,70306,49436,--,--,--, 
 经营活动现金流入小计(万元),4585729,3865657,3593030,2965089,--,--,--, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),2630308,1229303,689490,921547,--,--,--, 
 存放中央银行和同业款项净增加额(万元),347973,285917,161549,5699,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),386236,344376,281292,271243,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),131987,124233,114594,108188,--,--,--, 
 支付的各项税费(万元),121207,108074,112186,109187,--,--,--, 
 支付的其他与经营活动有关的现金(万元),208394,59676,55751,108127,--,--,--, 
 经营活动现金流出小计(万元),4822128,3653329,1651605,1634006,--,--,--, 
 经营活动产生的现金流量净额(万元),-236399,212329,1941425,1331082,783019,885965,492334, 
 收回投资所收到的现金(万元),8534136,9001922,7662849,3598646,--,--,--, 
