 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),107773,54078,45196,27562,21927,15345,14293,11903,6693,3759, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),508,494,674,310,33,94,78,20,74,--, 
 收到的其他与经营活动有关的现金(万元),994,1479,10637,6240,1973,220,487,350,118,0, 
 经营活动现金流入小计(万元),109275,56050,56507,34112,23933,15659,14858,12272,6884,3760, 
 购买商品、接受劳务支付的现金(万元),47701,32135,24185,13171,8399,6167,5438,4803,2280,1313, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22551,19819,15859,12127,8421,6344,4976,4097,2125,1135, 
 支付的各项税费(万元),4383,4388,4244,2504,1667,1613,1370,1144,505,225, 
 支付的其他与经营活动有关的现金(万元),38053,3721,10773,6897,3156,1244,926,731,583,428, 
 经营活动现金流出小计(万元),112688,60063,55061,34699,21643,15369,12709,10775,5492,3101, 
 经营活动产生的现金流量净额(万元),-3413,-4013,1446,-588,2290,290,2149,1497,1392,658, 
 收回投资所收到的现金(万元),43000,5000,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,28,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,0,5,1,3,4,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),50,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),860,--,--,--,--,--,--,--,--,91, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),43911,5028,0,5,1,3,4,1,0,91, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2854,2775,2077,3157,1487,1209,342,314,4954,399, 
 投资所支付的现金(万元),12672,57140,2840,1800,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,1846,--,--,--,--,--,200, 
 支付的其他与投资活动有关的现金(万元),35000,3,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),50526,59918,4917,6804,1487,1209,342,314,4954,599, 
 投资活动产生的现金流量净额(万元),-6615,-54890,-4917,-6799,-1486,-1206,-338,-313,-4954,-508, 
 吸收投资收到的现金(万元),8134,73818,520,3116,23180,--,--,--,3203,50, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,205,190,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12077,21261,14680,2000,--,3010,2500,2300,2500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,25014,--,--,--,--,--, 
 筹资活动现金流入小计(万元),20210,95079,15200,5116,48194,3010,2500,2300,5703,50, 
 偿还债务支付的现金(万元),12200,16735,2000,1100,1910,2400,3600,1200,100,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4322,1959,1241,877,646,193,205,779,62,100, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),172,2736,2659,--,25114,50,--,33,144,59, 
 筹资活动现金流出小计(万元),16694,21430,5900,1977,27670,2643,3805,2011,306,159, 
 筹资活动产生的现金流量净额(万元),3516,73649,9300,3140,20524,367,-1305,289,5397,-109, 
 汇率变动对现金及现金等价物的影响(万元),162,-17,8,0,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-6350,14729,5838,-4247,21328,-549,506,1473,1836,41, 
