 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),225264,173196,116277,85795,56448,50050,28894,19626,19999,11771,7737, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,0,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 收到的税费返还(万元),1523,847,907,980,1183,621,728,387,408,414,776, 
 收到的其他与经营活动有关的现金(万元),29337,40765,34152,9789,8764,4893,4494,3573,2820,2365,2270, 
 经营活动现金流入小计(万元),256124,214807,151336,96564,66395,55565,34116,23585,23227,14549,10784, 
 购买商品、接受劳务支付的现金(万元),197429,174690,127391,91541,75000,43676,31928,24120,13020,6464,7368, 
 客户贷款及垫款净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,0,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),37337,29760,23164,19415,13699,9444,5453,3649,2838,2107,1454, 
 支付的各项税费(万元),14967,10292,12720,7029,4579,3846,3044,2002,1253,1389,2121, 
 支付的其他与经营活动有关的现金(万元),44499,46624,30112,20288,14994,16199,6864,6470,5135,3619,4726, 
 经营活动现金流出小计(万元),294232,261365,193387,138274,108273,73164,47289,36241,22245,13579,15669, 
 经营活动产生的现金流量净额(万元),-38108,-46558,-42052,-41710,-41878,-17600,-13173,-12656,981,970,-4885, 
 收回投资所收到的现金(万元),--,0,620,0,--,--,--,--,--,--,0, 
 取得投资收益所收到的现金(万元),--,24,--,0,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,24,8,33,2,28,--,--,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),1500,7000,--,0,--,--,--,234,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),1504,7048,628,33,2,28,0,234,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),41163,44358,19005,12578,10857,13894,8874,4872,254,157,37, 
 投资所支付的现金(万元),17216,12648,5137,620,3300,--,--,--,50,--,0, 
 质押贷款净增加额(万元),--,--,--,0,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,42416,3850,3598,--,--,--,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,8528,--,0,--,--,--,--,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),58380,107950,27992,16797,14157,13894,8874,4872,304,157,37, 
 投资活动产生的现金流量净额(万元),-56875,-100902,-27364,-16764,-14154,-13867,-8874,-4638,-304,-157,-37, 
 吸收投资收到的现金(万元),33967,1350,5752,138258,5440,--,2049,48831,100,150,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),24408,1350,--,0,5440,--,--,--,--,--,0, 
 取得借款收到的现金(万元),214648,282224,142261,159735,81450,41970,22500,5000,12800,10500,5000, 
 发行债券收到的现金(万元),--,--,--,0,--,--,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),77750,--,--,0,--,--,--,--,0,--,0, 
 筹资活动现金流入小计(万元),326365,283574,148013,297993,86890,41970,24549,53831,12900,10650,5000, 
 偿还债务支付的现金(万元),157536,90153,43365,206741,29970,12000,11500,6300,2000,2500,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),29064,15460,8297,10410,7580,2287,1320,611,548,449,271, 
 其中：子公司支付给少数股东的股利、利润(万元),3472,537,270,0,--,--,--,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),28810,220,386,112,57,39,13,473,12400,2400,0, 
 筹资活动现金流出小计(万元),215410,105832,52048,217262,37607,14327,12833,7383,14948,5349,1271, 
