 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),33222,44919,33795,35752,34052,34087,27592,25208,20914,13089,11761, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3306,2546,2916,2779,2227,2196,1704,1227,1073,593,487, 
 收到的其他与经营活动有关的现金(万元),459,1109,1009,731,1521,891,292,630,409,445,471, 
 经营活动现金流入小计(万元),36987,48574,37720,39262,37800,37174,29587,27066,22395,14127,12718, 
 购买商品、接受劳务支付的现金(万元),25614,30191,25530,28094,24576,28769,20432,19079,16834,9746,8596, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3738,4151,4094,3871,3876,3294,2496,2216,1859,1114,1188, 
 支付的各项税费(万元),1026,1197,1700,2102,2593,1767,1751,1265,845,670,424, 
 支付的其他与经营活动有关的现金(万元),5965,4930,4510,4180,4633,2974,2671,2161,1771,1094,1228, 
 经营活动现金流出小计(万元),36343,40469,35834,38246,35678,36804,27350,24721,21310,12624,11435, 
 经营活动产生的现金流量净额(万元),645,8105,1886,1016,2123,370,2237,2345,1085,1502,1283, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1347,0,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),232,1911,332,0,167,2,0,1,1,11,26, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2465,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4044,1911,332,0,167,2,0,1,1,11,26, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4015,3019,1906,367,363,1356,2081,1018,1100,1035,2142, 
 投资所支付的现金(万元),50455,1095,--,--,--,--,75,161,--,568,968, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),54470,4114,1906,367,363,1356,2157,1180,1100,1603,3109, 
 投资活动产生的现金流量净额(万元),-50426,-2203,-1574,-367,-196,-1354,-2156,-1179,-1099,-1592,-3083, 
 吸收投资收到的现金(万元),2450,--,98,16185,--,120,5600,--,--,80,2059, 
 其中：子公司吸收少数股东投资收到的现金(万元),2450,--,98,--,--,120,--,--,--,--,--, 
 取得借款收到的现金(万元),19084,15000,3500,15500,16100,13100,9500,8200,4500,2400,5900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),24151,19,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),45685,15019,3598,31685,16100,13220,15100,8200,4500,2480,7959, 
 偿还债务支付的现金(万元),9100,9000,9000,19700,15800,9500,13200,5700,2300,3300,3500, 
 分配股利、利润或偿付利息所支付的现金(万元),784,702,912,2183,2021,1908,471,1502,1075,328,928, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1884,--,--,648,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),11767,9702,9912,22532,17821,11408,13671,7202,3375,3628,4428, 
 筹资活动产生的现金流量净额(万元),33917,5317,-6314,9153,-1721,1812,1429,998,1125,-1148,3531, 
