 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),4544405,3230359,1830546,1493836,1397325,1401863,1207064,1229164,959077,597248,915974,734468,613035,347009,198389, 
 客户存款和同业存放款项净增加额(万元),--,--,--,18075,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),11779,10178,8881,2878,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),6901,4848,4989,1930,2867,102,2184,4859,3081,2732,6126,4916,14875,6324,650, 
 收到的其他与经营活动有关的现金(万元),50537,58251,24583,8619,7287,3813,6976,8623,14407,3096,3667,1449,28701,172704,95136, 
 经营活动现金流入小计(万元),4613622,3303636,1869000,1525338,1407479,1405777,1216224,1242646,976565,603076,925767,740833,656611,526038,294175, 
 购买商品、接受劳务支付的现金(万元),4083389,3460593,1673088,1439269,1192089,1319713,1108511,1175318,932271,587405,848092,702686,573961,317451,193497, 
 客户贷款及垫款净增加额(万元),-11852,10700,-9679,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),67639,51458,42079,32165,27893,24237,22483,22228,19411,19071,17125,11768,9100,7435,4293, 
 支付的各项税费(万元),38748,29836,15126,18412,12740,12868,14748,9500,4674,4961,9301,8753,8673,7200,2064, 
 支付的其他与经营活动有关的现金(万元),175042,62403,59715,35431,41497,27267,24856,29639,24699,20363,7259,15314,36037,181560,103074, 
 经营活动现金流出小计(万元),4352967,3614990,1780329,1525277,1274219,1384086,1170599,1236684,981055,631800,881776,738521,627769,513646,302929, 
 经营活动产生的现金流量净额(万元),260655,-311355,88672,61,133260,21691,45624,5962,-4489,-28723,43991,2312,28842,12392,-8754, 
 收回投资所收到的现金(万元),4750,90520,179143,--,41690,--,--,--,--,--,--,0,--,0,18537, 
 取得投资收益所收到的现金(万元),1221,1250,12577,5277,6379,2642,1897,1187,605,--,--,0,--,0,2152, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1179,1428,96,2004,118,857,342,4512,1,--,0,81,85,4,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,312,--,--,1468,--,0,--,--,--,--,0,0,0,0, 
