 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),342368,357579,279778,172308,94120,67653,59921,50447,44232,27540,19347,12082, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),9878,3969,3575,5993,4648,6907,9986,5141,1922,26286,15512,26991, 
 经营活动现金流入小计(万元),352246,361548,283353,178301,98769,74560,69907,55588,46153,53826,34858,39073, 
 购买商品、接受劳务支付的现金(万元),75467,80510,74328,29783,10226,6613,6508,4330,4794,3586,1504,1545, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),28444,26197,21120,17367,10976,6809,6859,5042,3099,1934,1339,1238, 
 支付的各项税费(万元),41879,36582,34475,25014,17202,13014,11154,9691,7739,5649,2403,1007, 
 支付的其他与经营活动有关的现金(万元),41732,41857,50405,14604,7564,5190,5830,7030,5486,27586,19741,9756, 
 经营活动现金流出小计(万元),187522,185146,180328,86769,45968,31625,30352,26093,21117,38754,24986,13547, 
 经营活动产生的现金流量净额(万元),164724,176402,103025,91532,52800,42935,39555,29495,25036,15071,9872,25527, 
 收回投资所收到的现金(万元),87175,99093,110175,62514,45000,185400,--,--,--,874,0,193, 
 取得投资收益所收到的现金(万元),149,2627,1503,253,314,1066,110,--,--,0,9,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14172,1809,1055,11807,6,100,9,--,12,1,0,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,91,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,18701,--,--,0,0,0, 
