 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),1903098,1443691,1141403,720007,660659,348617,313060,285306,262485,112363, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),19138,22123,18631,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,21800,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),6503,8849,5515,1262,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),74249,330964,55721,16183,3387,1977,1016,3392,3347,2699, 
 经营活动现金流入小计(万元),2002989,1805628,1243071,737451,664046,350594,314076,288698,265832,115062, 
 购买商品、接受劳务支付的现金(万元),1657614,1493513,1132941,684174,634204,306197,306421,259648,259875,101712, 
 客户贷款及垫款净增加额(万元),336,1637,36765,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),4546,1974,3824,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23945,24884,17553,13582,6354,6903,7319,6013,3717,1952, 
 支付的各项税费(万元),41573,59090,36845,26157,14237,12978,9428,8703,4357,2152, 
 支付的其他与经营活动有关的现金(万元),100733,391039,67543,40627,15955,14208,14697,12040,17441,8675, 
 经营活动现金流出小计(万元),1852856,1972137,1295470,764540,670750,340286,337865,286405,285390,114491, 
 经营活动产生的现金流量净额(万元),150133,-166509,-52399,-27088,-6704,10308,-23789,2293,-19558,571, 
