 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),133570,171863,149803,128602,79504,75404,58899,40375,23715,9210,4566, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3597,2876,2302,245,248,167,131,147,35,1,--, 
 收到的其他与经营活动有关的现金(万元),3609,2441,2277,1838,777,1722,433,202,1522,2255,486, 
 经营活动现金流入小计(万元),140775,177180,154381,130685,80529,77293,59463,40725,25272,11466,5052, 
 购买商品、接受劳务支付的现金(万元),119271,110076,109679,76456,57144,48995,45319,25282,13895,4910,3917, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25425,28520,27198,25238,15952,10919,8123,3848,2488,656,540, 
 支付的各项税费(万元),7799,9901,9283,5313,925,691,2203,3482,535,221,149, 
 支付的其他与经营活动有关的现金(万元),7042,8120,8621,9194,3318,4433,3468,3161,2289,321,1923, 
 经营活动现金流出小计(万元),159537,156617,154781,116202,77340,65038,59113,35774,19207,6107,6528, 
 经营活动产生的现金流量净额(万元),-18762,20563,-400,14483,3189,12255,349,4951,6065,5359,-1476, 
 收回投资所收到的现金(万元),--,1200,--,100,--,--,--,--,10,0,--, 
 取得投资收益所收到的现金(万元),447,1302,119,3,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),63,151,75,500,209,82,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),53615,159356,1860,2235,800,100,--,3364,3692,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),54126,162009,2054,2838,1009,182,0,3364,3702,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10466,10623,16589,25726,27195,33767,28198,4014,11922,4378,2814, 
 投资所支付的现金(万元),42705,1000,1200,--,--,--,--,--,10,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,3642,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),24039,154076,40100,820,--,--,--,4124,3219,1463,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),77210,165699,57889,30187,27195,33767,28198,8138,15151,5841,2814, 
 投资活动产生的现金流量净额(万元),-23085,-3690,-55835,-27349,-26186,-33585,-28198,-4774,-11449,-5841,-2814, 
 吸收投资收到的现金(万元),--,--,83364,7920,136,1246,50460,--,2153,0,5022, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,8064,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),78490,66247,58151,50666,42133,15000,8900,5800,7000,1500,--, 
