 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),74792,84519,56617,69190,31519,19339,9681,16101,16188,34933,34451,23691,18922,14948,14419, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,0,792,0,0,--,--, 
 收到的其他与经营活动有关的现金(万元),12783,12684,2641,4775,12249,5078,16963,7807,16435,248,1020,29,110,100,597, 
 经营活动现金流入小计(万元),87576,97203,59258,73965,43767,24417,26644,23908,32623,35181,36264,23719,19032,15048,15016, 
 购买商品、接受劳务支付的现金(万元),81249,61310,75631,64348,51798,33535,24374,15828,14166,29023,27986,26116,12792,13104,10964, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--, 
 支付给职工以及为职工支付的现金(万元),6406,9303,8729,6248,5008,3307,2314,1680,2730,1807,1242,831,718,421,528, 
 支付的各项税费(万元),2396,5061,3758,2502,2682,2520,1879,423,2278,477,334,138,270,688,561, 
 支付的其他与经营活动有关的现金(万元),15860,10957,23446,9514,5573,14024,5887,6547,14034,4678,2300,1165,500,500,969, 
