 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),59915,71029,65405,70268,20540,13650,3425,10210,9284,4827, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),647,726,316,1437,374,--,--,8,--,--, 
 收到的其他与经营活动有关的现金(万元),1119,604,143,451,2071,259,560,209,670,413, 
 经营活动现金流入小计(万元),61681,72360,65864,72156,22985,13909,3985,10427,9953,5240, 
 购买商品、接受劳务支付的现金(万元),4291,3846,3142,1433,1778,781,1630,1397,994,834, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21499,23109,19521,19528,8034,1607,1759,3487,1976,1554, 
 支付的各项税费(万元),4353,6647,7848,4626,1919,755,259,653,575,316, 
 支付的其他与经营活动有关的现金(万元),14617,21703,17496,16165,10478,5428,5081,5726,4176,4788, 
 经营活动现金流出小计(万元),44760,55305,48009,41753,22208,8571,8730,11263,7720,7492, 
 经营活动产生的现金流量净额(万元),16921,17054,17855,30403,776,5338,-4745,-837,2233,-2252, 
 收回投资所收到的现金(万元),295319,397667,255848,116971,42085,20800,14235,40510,9180,--, 
 取得投资收益所收到的现金(万元),--,15,3,1,776,98,173,134,172,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,2,1675,66,0,1830,--,50,41,214, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,921,236,343,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),295324,397684,257525,117038,42862,22728,15329,40930,9736,214, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1093,20974,958,2284,191,394,150,545,613,719, 
 投资所支付的现金(万元),292325,395800,253828,115213,39702,23250,11926,42505,8700,200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),25,190,16655,--,--,--,1,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),293443,416964,271441,117497,39893,23644,12078,43050,9313,919, 
 投资活动产生的现金流量净额(万元),1881,-19279,-13916,-459,2969,-916,3251,-2120,423,-706, 
 吸收投资收到的现金(万元),--,--,--,7847,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,100,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,70,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,70,0,7847,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,0,--,--,--,--,--,--,--,450, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,--,--,--,--,7, 
