 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),54000,32540,21224,16793,17148,15354, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),0,191,10,--,--,246, 
 收到的其他与经营活动有关的现金(万元),2080,616,858,310,194,64, 
 经营活动现金流入小计(万元),56081,33347,22092,17102,17342,15663, 
 购买商品、接受劳务支付的现金(万元),44195,26214,8811,9041,11041,9607, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7921,5862,5290,4656,4173,2946, 
 支付的各项税费(万元),775,1425,2192,1484,559,473, 
 支付的其他与经营活动有关的现金(万元),2894,1694,1035,1454,1190,932, 
 经营活动现金流出小计(万元),55786,35195,17327,16634,16963,13958, 
 经营活动产生的现金流量净额(万元),295,-1848,4764,468,379,1706, 
 收回投资所收到的现金(万元),--,--,--,--,1031,4019, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),331,12,--,1,22,33, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,1000,1400, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
