 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),445577,418204,377227,359232,330899,319680,320162,298512,200787,122350, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,89,66,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7637,4800,4501,3786,3786,3381,2586,2775,664,1306, 
 经营活动现金流入小计(万元),453214,423004,381729,363018,334685,323151,322814,301287,201451,123656, 
 购买商品、接受劳务支付的现金(万元),259322,241319,202169,197873,176895,179808,160697,166568,102796,64600, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),71739,58593,55887,54012,49417,49201,48704,37478,22654,13429, 
 支付的各项税费(万元),29884,32739,30728,31635,27672,27416,30326,25053,18329,8025, 
 支付的其他与经营活动有关的现金(万元),84994,75024,60568,60497,57995,50231,56020,58634,33452,21055, 
 经营活动现金流出小计(万元),445939,407676,349352,344017,311980,306658,295747,287732,177231,107109, 
 经营活动产生的现金流量净额(万元),7275,15328,32377,19002,22706,16493,27066,13555,24220,16547, 
 收回投资所收到的现金(万元),209000,312960,112400,129200,110200,60200,--,69900,28660,--, 
 取得投资收益所收到的现金(万元),2506,1870,370,476,441,135,--,107,30,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),369,-91,232,58,167,152,176,64,176,47, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,356,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),211875,314739,113002,129734,110808,60487,176,70071,29222,47, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16080,11913,9939,20167,17969,6577,27610,37095,6941,2912, 
 投资所支付的现金(万元),208000,304000,172360,129200,110200,60200,--,54900,43660,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,6,--,--,--,300, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),224080,315913,182299,149367,128169,66783,27610,91995,50601,3212, 
 投资活动产生的现金流量净额(万元),-12204,-1175,-69297,-19633,-17361,-6296,-27433,-21924,-21379,-3165, 
