 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),834341,987206,15322997,18617633,22574892,8160772,11521409, 
 向中央银行借款净增加额(万元,4588600,2653000,3073000,225000,500000,60489,-27640, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),5670307,4903840,4429971,4562010,4476825,3674859,3229589, 
 拆入资金净增加额(万元),--,--,1846842,2946492,2634424,2965658,1095240, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),145120,185252,179365,276096,31020,95538,66774, 
 经营活动现金流入小计(万元),14591560,8729298,24852175,27361398,30217161,14957316,15885373, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),14550401,10337112,9243774,8108837,7682124,5872792,6138998, 
 存放中央银行和同业款项净增加额(万元),--,3633422,1253276,--,1476420,1588945,1562446, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),3935144,3443880,2997400,3119613,2249208,1587809,1280782, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),639024,602766,536741,469264,433244,383807,331672, 
 支付的各项税费(万元),514291,487034,614317,478657,480826,490255,394223, 
 支付的其他与经营活动有关的现金(万元),1259999,655737,1944935,328199,349158,236633,238398, 
 经营活动现金流出小计(万元),23796400,19243145,16590444,12504570,12670979,10160242,9946517, 
 经营活动产生的现金流量净额(万元),-9204841,-10513847,8261731,14856827,17546182,4797074,5938855, 
 收回投资所收到的现金(万元),160700446,114773545,112546322,114266896,35026883,10892167,12868900, 
 取得投资收益所收到的现金(万元),3659117,3153285,2346676,1532181,913774,344236,126391, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),15921,16988,18397,8910,4124,23634,5080, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),164375483,117943818,114911395,115807986,35944781,11260036,13000371, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),59387,56549,87316,112955,158676,119978,84572, 
 投资所支付的现金(万元),164997496,121516957,135352120,134262653,53587305,13339173,16894306, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),165056883,121573506,135439436,134375608,53745981,13459151,16978877, 
 投资活动产生的现金流量净额(万元),-681400,-3629688,-20528041,-18567622,-17801200,-2199114,-3978506, 
 吸收投资收到的现金(万元),--,--,826916,25000,--,645000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),48339818,48464057,19954000,6595974,3512519,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),48339818,50461840,20780916,6620974,3512519,645000,0, 
 偿还债务支付的现金(万元),38949191,38782952,11812000,4328904,1114639,200000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),995277,812694,459600,238580,89394,114319,71121, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),39944468,39595646,12271600,4567485,1204033,314319,71121, 
 筹资活动产生的现金流量净额(万元),8395349,10866194,8509316,2053489,2308485,330681,-71121, 
 汇率变动对现金及现金等价物的影响(万元),46334,-48221,42113,6650,4369,-5633,10953, 
 现金及现金等价物净增加额(万元),-1444557,-3325561,-3714882,-1650655,2057837,2923007,1900182, 
 加:期初现金及现金等价物余额(万元),6218135,9543697,13258579,14909234,12851397,9928390,8014220, 
 期末现金及现金等价物余额(万元),4773579,6218135,9543697,13258579,14909234,12851397,9914401, 
 净利润(万元),1326251,1201597,1063693,950481,869912,819936,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1026027,992349,777867,577266,467157,271197,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),57316,58109,63948,41428,43344,36143,--, 
 无形资产摊销(万元),--,--,--,6546,5141,3864,--, 
 长期待摊费用摊销(万元),--,--,--,10216,10137,8535,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10251,-8340,-9686,3387,-2461,-11255,--, 
 固定资产报废损失(万元),--,--,--,173,205,353,--, 
 公允价值变动损失(万元),16388,70639,-60258,569,-7704,2721,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-1908850,-2316880,-2067059,-1548383,-754374,-237757,--, 
 投资损失(万元),-383381,-22855,-2283,-19554,-3401,-2211,--, 
 递延所得税资产减少(万元),-134127,30051,-156245,-23543,-57955,-29157,--, 
 递延所得税负债增加(万元),--,--,--,18,2010,-800,--, 
 存货的减少(万元),--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),-13545429,-14424390,-12081938,-7171055,-6628629,-6111858,--, 
 经营性应付项目的增加(万元),4332426,3969917,20712002,22029281,23602802,10047361,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-9204841,-10513847,8261731,14856827,17546182,4797074,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),4773579,6218135,9543697,2412415,2554885,3253717,9914401, 
 现金的期初余额(万元),6218135,9543697,13258579,2554885,3253717,4425335,8014220, 
 现金等价物的期末余额(万元),--,--,--,10846164,12354349,9597681,--, 
 现金等价物的期初余额(万元),--,--,--,12354349,9597681,5503054,--, 
 现金及现金等价物的净增加额(万元),-1444557,-3325561,-3714882,-1650655,2057837,2923007,1900182, 

