 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),79312,63138,44670,39063,37720,27606,22823,16789, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),823,828,659,740,289,357,287,88, 
 收到的其他与经营活动有关的现金(万元),1528,1384,244,1123,350,339,73,314, 
 经营活动现金流入小计(万元),81663,65350,45574,40925,38360,28301,23183,17191, 
 购买商品、接受劳务支付的现金(万元),27691,21236,14908,14104,10718,8435,7154,5895, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25904,19594,16718,13470,11683,8959,6905,5629, 
 支付的各项税费(万元),6697,5843,4288,2975,3469,2456,1779,1370, 
 支付的其他与经营活动有关的现金(万元),8574,7144,5643,5624,5599,4737,4962,3210, 
 经营活动现金流出小计(万元),68866,53818,41557,36173,31469,24586,20801,16103, 
 经营活动产生的现金流量净额(万元),12796,11532,4017,4752,6891,3715,2382,1088, 
 收回投资所收到的现金(万元),40000,5000,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),637,298,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,0,29,0,--,--,0,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,-18,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,250,567,--,800,484, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),40638,5280,29,250,567,0,800,497, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1904,759,994,771,748,951,698,561, 
 投资所支付的现金(万元),30300,15000,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32204,15759,994,771,748,951,698,561, 
 投资活动产生的现金流量净额(万元),8434,-10480,-964,-520,-181,-951,102,-64, 
 吸收投资收到的现金(万元),--,177,24040,245,--,--,--,4060, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,177,--,245,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,177,24040,245,0,0,0,4060, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2400,2400,1260,1380,1320,1020,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,441,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2400,2400,1701,1380,1320,1020,0,0, 
 筹资活动产生的现金流量净额(万元),-2400,-2223,22339,-1135,-1320,-1020,0,4060, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),18831,-1170,25392,3097,5390,1744,2484,5084, 
 加:期初现金及现金等价物余额(万元),46584,47754,22362,19265,13875,12132,9648,4565, 
 期末现金及现金等价物余额(万元),65415,46584,47754,22362,19265,13875,12132,9648, 
 净利润(万元),8646,8311,5756,4719,4429,4172,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1603,1244,1092,692,400,201,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),566,536,479,476,433,337,--,--, 
 无形资产摊销(万元),151,91,96,115,95,90,--,--, 
 长期待摊费用摊销(万元),7,1,57,124,127,100,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),2,2,-0,--,--,11,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--, 
 投资损失(万元),-447,-1587,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-661,-600,-554,-427,-181,-238,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-5138,-2990,-335,-223,-1002,-193,--,--, 
 经营性应收项目的减少(万元),-4397,-5586,-4609,-3462,-1968,-3438,--,--, 
 经营性应付项目的增加(万元),12912,13103,1966,1929,4924,2624,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-447,-994,69,808,-367,50,--,--, 
 经营活动产生现金流量净额(万元),12796,11532,4017,4752,6891,3715,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),65415,46584,47754,22362,19265,13875,12132,9648, 
 现金的期初余额(万元),46584,47754,22362,19265,13875,12132,9648,4565, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18831,-1170,25392,3097,5390,1744,2484,5084, 

