 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),195471,141591,128372,83128,65514,56135,48433,47140,38551,19712, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3503,1106,490,74,1,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),8096,831,1303,989,1751,1616,785,1331,2058,436, 
 经营活动现金流入小计(万元),207069,143529,130164,84191,67265,57751,49218,48470,40609,20148, 
 购买商品、接受劳务支付的现金(万元),132771,76096,75612,54596,41958,35814,31085,35337,31272,14256, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),33711,23663,18374,12494,9939,7729,5838,5029,3393,1684, 
 支付的各项税费(万元),7404,6874,5544,5371,4554,4150,3830,2897,1335,495, 
 支付的其他与经营活动有关的现金(万元),12000,12356,5284,3286,2307,1958,2173,1549,1060,1706, 
 经营活动现金流出小计(万元),185886,118989,104814,75747,58758,49651,42926,44812,37061,18141, 
 经营活动产生的现金流量净额(万元),21183,24539,25350,8443,8507,8100,6292,3658,3549,2008, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,16,--, 
 取得投资收益所收到的现金(万元),4366,4736,158,728,255,--,--,--,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),68,22,121,1326,6,10,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),102955,178547,11554,52976,28500,--,1359,159,3854,250, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),107389,183305,11833,55030,28761,10,1359,159,3870,253, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),53284,32918,22674,21432,11320,7556,6301,3153,6478,2074, 
 投资所支付的现金(万元),--,23400,--,1757,182,--,--,--,--,18, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),3334,193,--,5440,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),101406,135310,104852,37035,44398,--,441,--,1358,2841, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),158025,191822,127525,65664,55899,7556,6742,3153,7836,4933, 
 投资活动产生的现金流量净额(万元),-50636,-8517,-115692,-10635,-27138,-7546,-5383,-2993,-3966,-4679, 
 吸收投资收到的现金(万元),6485,--,99340,3980,24516,--,250,6160,--,210, 
 其中：子公司吸收少数股东投资收到的现金(万元),6485,--,--,--,150,--,250,--,--,210, 
 取得借款收到的现金(万元),43304,48500,5000,12594,--,--,200,2385,1700,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),12855,--,477,--,--,--,150,--,--,358, 
 筹资活动现金流入小计(万元),62645,48500,104816,16574,24516,0,600,8545,1700,3068, 
 偿还债务支付的现金(万元),51660,22202,6877,1574,--,200,2185,3900,500,200, 
 分配股利、利润或偿付利息所支付的现金(万元),7465,6993,2739,2879,1753,92,63,807,206,87, 
 其中：子公司支付给少数股东的股利、利润(万元),20,17,27,16,13,70,34,24,--,--, 
 支付其他与筹资活动有关的现金(万元),1719,--,1744,10594,690,75,40,60,298,--, 
 筹资活动现金流出小计(万元),60845,29195,11359,15047,2442,367,2288,4767,1004,287, 
 筹资活动产生的现金流量净额(万元),1800,19305,93457,1527,22073,-367,-1688,3778,696,2781, 
 汇率变动对现金及现金等价物的影响(万元),1185,-560,236,282,5,-76,-9,-14,-8,-3, 
 现金及现金等价物净增加额(万元),-26468,34768,3351,-383,3447,112,-787,4429,271,106, 
 加:期初现金及现金等价物余额(万元),45776,11009,7657,8040,4593,4481,5269,839,568,463, 
 期末现金及现金等价物余额(万元),19308,45776,11009,7657,8040,4593,4481,5269,839,568, 
 净利润(万元),18847,26742,20228,13851,11238,10268,7439,6086,4604,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),4071,1477,778,1088,704,276,287,116,20,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11854,6718,4562,3581,2906,2070,1423,1093,560,--, 
 无形资产摊销(万元),341,133,102,89,83,67,42,45,22,--, 
 长期待摊费用摊销(万元),1658,813,576,400,217,53,121,113,98,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),32,27,-81,60,-2,15,--,--,0,--, 
 固定资产报废损失(万元),23,29,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-114,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),398,2025,-143,-171,1,92,-16,214,197,--, 
 投资损失(万元),1963,-4831,-234,-752,-255,--,--,--,4,--, 
 递延所得税资产减少(万元),-568,-77,-173,-399,-59,-32,-42,-16,4,--, 
 递延所得税负债增加(万元),658,521,404,217,--,--,--,--,--,--, 
 存货的减少(万元),-8491,-9723,-1486,-1872,65,-3074,628,667,-2011,--, 
 经营性应收项目的减少(万元),-11183,-31141,-3908,-10181,-8856,-4897,-4057,-4513,-2708,--, 
 经营性应付项目的增加(万元),1505,30723,2900,1144,2467,3263,399,-145,2760,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),192,1102,1825,1390,--,--,66,--,--,--, 
 经营活动产生现金流量净额(万元),21183,24539,25350,8443,8507,8100,6292,3658,3549,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),19308,45776,11009,7657,8040,4593,4481,5269,839,568, 
 现金的期初余额(万元),45776,11009,7657,8040,4593,4481,5269,839,568,463, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-26468,34768,3351,-383,3447,112,-787,4429,271,106, 

