 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),103133,84700,79466,59984,52328,60891,65879,47804, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1020,1010,5,5,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),967,1614,779,1498,4798,2353,4183,6715, 
 经营活动现金流入小计(万元),105120,87324,80251,61487,57126,63243,70062,54518, 
 购买商品、接受劳务支付的现金(万元),94195,95016,68618,46837,42076,40860,48222,43439, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8740,9077,7212,5099,4812,4308,3876,2190, 
 支付的各项税费(万元),1959,2610,4186,3172,4250,4011,2446,3410, 
 支付的其他与经营活动有关的现金(万元),8622,8809,5775,4902,4912,4851,6595,5938, 
 经营活动现金流出小计(万元),113517,115512,85790,60010,56050,54029,61139,54977, 
 经营活动产生的现金流量净额(万元),-8397,-28188,-5539,1477,1076,9214,8923,-459, 
 收回投资所收到的现金(万元),6600,24900,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1224,67,--,--,--,--,--,--, 
