 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),69780,76383,69761,65015,57134,50993,49938,43459,31007,14488, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4768,3730,3456,2903,4261,3201,3157,1713,1174,566, 
 收到的其他与经营活动有关的现金(万元),2902,2128,864,1330,409,478,307,280,70,68, 
 经营活动现金流入小计(万元),77450,82242,74081,69247,61804,54672,53402,45451,32250,15122, 
 购买商品、接受劳务支付的现金(万元),39328,36278,30757,29077,34577,30128,31143,34487,22814,10783, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17025,14234,13186,11547,10195,7540,6505,4660,4267,2470, 
 支付的各项税费(万元),4342,5451,6021,5275,4139,3456,2956,2153,611,221, 
 支付的其他与经营活动有关的现金(万元),6324,6770,7235,6194,3737,2627,2835,2319,1629,812, 
 经营活动现金流出小计(万元),67019,62734,57199,52093,52648,43751,43438,43619,29322,14286, 
 经营活动产生的现金流量净额(万元),10431,19508,16882,17154,9155,10921,9964,1832,2929,836, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,55,51059,926,45, 
 取得投资收益所收到的现金(万元),414,405,2267,466,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),68,--,34,1,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),12091,6050,41696,--,98,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12573,6455,43996,467,98,0,55,51059,926,45, 
