 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),73931,68519,57804,45878,45599,45862,38813,21255,21070,10456,9435, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),11308,--,--,970,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2788,1338,1268,1844,1728,2189,868,816,121,489,10, 
 经营活动现金流入小计(万元),88027,69858,59072,48692,47327,48051,39681,22072,21190,10945,9446, 
 购买商品、接受劳务支付的现金(万元),6225,5606,6276,5500,5548,4121,1955,1624,1077,868,798, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16807,17206,13450,13669,10905,10119,6811,5077,3601,2481,2115, 
 支付的各项税费(万元),1939,4067,2033,1128,2812,3963,3034,4042,2610,1572,910, 
 支付的其他与经营活动有关的现金(万元),3713,2676,3247,2736,2052,3135,1462,1328,1192,887,1124, 
 经营活动现金流出小计(万元),28683,29555,25005,23033,21316,21338,13261,12070,8480,5808,4946, 
 经营活动产生的现金流量净额(万元),59344,40303,34066,25659,26011,26713,26420,10001,12711,5137,4499, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,11513,--,--, 
 取得投资收益所收到的现金(万元),52,19,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,2,2,--,--,--,0,--,--,400,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,869,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1600,2000,--,--,--,2325,780,330,376,322,112, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
