 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,918419,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),1672317,1652133,1631010,2821668,1139796,789061,596955, 
 拆入资金净增加额(万元),150000,50000,--,--,71000,--,526306, 
 回购业务资金净增加额(万元),764810,--,--,--,1772055,324064,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),212931,289489,23621,286298,39463,86850,24019, 
 经营活动现金流入小计(万元),4520138,1991622,4039202,7066436,7217937,1199974,1147280, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),151347,146692,272503,322309,102016,51383,38308, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),447624,475440,592566,695646,259323,228732,225339, 
 支付的各项税费(万元),137054,124973,360609,431550,156434,93679,70141, 
 支付的其他与经营活动有关的现金(万元),444678,249649,372814,234752,442410,216431,213485, 
 经营活动现金流出小计(万元),4273970,7275610,5520208,5986344,5354941,2300263,1044359, 
 经营活动产生的现金流量净额(万元),246169,-5283989,-1481007,1080092,1862996,-1100289,102920, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),219016,124227,96295,58856,52979,32379,2221, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1039,633,301,703,938,730,1364, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,426, 
 收到的其他与投资活动有关的现金(万元),798696,1170351,835047,490060,253989,25000,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1443919,1549828,931643,549619,307906,58109,4011, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),134283,27725,15844,26996,18784,10824,13851, 
 投资所支付的现金(万元),82636,354517,--,--,--,--,21150, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1036974,798302,1170351,835047,487000,282048,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1489772,1299869,1727045,2881579,601987,661042,577012, 
 投资活动产生的现金流量净额(万元),-45853,249959,-795402,-2331960,-294082,-602933,-573001, 
 吸收投资收到的现金(万元),--,408600,--,1892310,6000,660815,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,6000,10989,--, 
 取得借款收到的现金(万元),45766,76491,178542,119051,81212,30269,1886, 
 发行债券收到的现金(万元),3761806,6966146,2723481,10133559,3553068,1170000,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),3811391,7463122,3017249,12435614,3640280,1861084,1886, 
 偿还债务支付的现金(万元),4478975,3636538,3488838,7019682,751546,771886,--, 
 分配股利、利润或偿付利息所支付的现金(万元),509811,463986,650305,327351,119416,8914,1173, 
 其中：子公司支付给少数股东的股利、利润(万元),--,302,205,1741,2610,--,1173, 
 支付其他与筹资活动有关的现金(万元),18725,16309,--,662,8842,745,476, 
 筹资活动现金流出小计(万元),5125829,4246832,4175730,7347695,879803,781545,1649, 
 筹资活动产生的现金流量净额(万元),-1314438,3216290,-1158480,5087919,2760477,1079538,237, 
 汇率变动对现金及现金等价物的影响(万元),32829,-24939,27139,26957,633,-4051,-162, 
 现金及现金等价物净增加额(万元),-1081293,-1842678,-3407750,3863008,4330025,-627735,-470006, 
 加:期初现金及现金等价物余额(万元),6429717,8272396,11680146,7817138,3487113,4114848,4584854, 
 期末现金及现金等价物余额(万元),5348424,6429717,8272396,11680146,7817138,3487113,4114848, 
 净利润(万元),293174,401897,518541,987665,379038,215493,143254, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,68211,25252,14164,4062,19217,2697, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10067,10903,10643,8700,8290,11188,15665, 
 无形资产摊销(万元),4700,3920,3367,3221,3000,1981,3557, 
 长期待摊费用摊销(万元),7081,6825,6144,6528,7433,8710,9159, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-96,-57,-52,-71,-58,-47,-35, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
