 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),81348,72568,35429,45428,44546,7746, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),3401,3490,3711,4532,1105,312, 
 收到的其他与经营活动有关的现金(万元),1175,1097,945,715,3993,3413, 
 经营活动现金流入小计(万元),85923,77155,40085,50675,49644,11471, 
 购买商品、接受劳务支付的现金(万元),49841,35103,15336,24390,21589,4491, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),28994,19171,14486,10637,5067,2853, 
 支付的各项税费(万元),5248,2933,2494,4211,1536,551, 
 支付的其他与经营活动有关的现金(万元),8803,4721,4649,4886,4207,4805, 
 经营活动现金流出小计(万元),92886,61927,36965,44124,32399,12700, 
 经营活动产生的现金流量净额(万元),-6962,15228,3120,6551,17245,-1229, 
 收回投资所收到的现金(万元),126040,99388,26594,227685,28275,--, 
 取得投资收益所收到的现金(万元),691,112,42,481,62,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),42,156,154,63,40,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,-183,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),126773,99473,26790,228229,28378,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11993,4384,5328,3632,3681,1171, 
 投资所支付的现金(万元),133040,99390,26594,215685,40270,5, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),16541,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),161574,103774,31922,219317,43951,1176, 
 投资活动产生的现金流量净额(万元),-34801,-4301,-5132,8913,-15574,-1176, 
 吸收投资收到的现金(万元),4005,25600,--,--,587,--, 
