 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),21370,20345,18212,14658,14328,11815,11197, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),0,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),290,425,39,495,693,704,731, 
 经营活动现金流入小计(万元),21660,20770,18251,15153,15021,12519,11928, 
 购买商品、接受劳务支付的现金(万元),7907,7863,6399,6120,6285,5208,4139, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3393,3212,2920,2995,2894,2586,2101, 
 支付的各项税费(万元),2938,2582,2472,1736,1323,1209,1463, 
 支付的其他与经营活动有关的现金(万元),1064,740,658,1027,938,718,817, 
 经营活动现金流出小计(万元),15302,14397,12448,11877,11440,9721,8520, 
 经营活动产生的现金流量净额(万元),6358,6373,5803,3276,3581,2798,3408, 
 收回投资所收到的现金(万元),94793,15906,9104,11499,--,--,--, 
 取得投资收益所收到的现金(万元),0,25,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,--,0,31,--,4, 
 处置子公司及其他营业单位收到的现金净额(万元),0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,--,--,4047,--,1035, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),94794,15931,9104,11499,4078,0,1039, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),732,661,909,2305,589,441,1536, 
 投资所支付的现金(万元),98000,44110,9330,15000,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),0,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,--,--,--,--,4000,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),98732,44771,10239,17305,589,4441,1536, 
 投资活动产生的现金流量净额(万元),-3938,-28840,-1135,-5806,3489,-4441,-496, 
 吸收投资收到的现金(万元),0,23617,--,--,--,--,538, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,--,--,--,--,--,--, 
 取得借款收到的现金(万元),0,--,--,--,--,--,1230, 
 发行债券收到的现金(万元),0,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,23617,0,0,0,0,1768, 
 偿还债务支付的现金(万元),0,--,--,--,--,--,2430, 
 分配股利、利润或偿付利息所支付的现金(万元),3000,3032,2000,1968,600,600,3047, 
 其中：子公司支付给少数股东的股利、利润(万元),0,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3000,3032,2000,1968,600,600,5477, 
 筹资活动产生的现金流量净额(万元),-3000,20585,-2000,-1968,-600,-600,-3709, 
 汇率变动对现金及现金等价物的影响(万元),32,-65,26,0,--,--,--, 
 现金及现金等价物净增加额(万元),-548,-1946,2694,-4498,6470,-2243,-797, 
 加:期初现金及现金等价物余额(万元),3670,5616,2922,7420,950,3193,3990, 
 期末现金及现金等价物余额(万元),3122,3670,5616,2922,7420,950,3193, 
 净利润(万元),7032,6005,4684,3611,2982,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),-22,-35,45,66,13,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),525,533,509,456,394,--,--, 
 无形资产摊销(万元),35,32,30,26,21,--,--, 
 长期待摊费用摊销(万元),60,91,96,74,71,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,-1,6,36,2,--,--, 
 固定资产报废损失(万元),11,1,--,--,--,--,--, 
 公允价值变动损失(万元),0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-32,65,-26,-0,--,--,--, 
 投资损失(万元),-1408,-180,-100,-99,--,--,--, 
 递延所得税资产减少(万元),4,8,-3,-10,-2,--,--, 
 递延所得税负债增加(万元),61,--,--,--,--,--,--, 
 存货的减少(万元),-237,-130,-74,132,-242,--,--, 
 经营性应收项目的减少(万元),57,-65,123,-970,229,--,--, 
 经营性应付项目的增加(万元),272,49,457,-102,105,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),0,--,56,56,9,--,--, 
 经营活动产生现金流量净额(万元),6358,6373,5803,3276,3581,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),3122,3670,5616,2922,7420,950,3193, 
 现金的期初余额(万元),3670,5616,2922,7420,950,3193,3990, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-548,-1946,2694,-4498,6470,-2243,-797, 

