 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),592252,561897,373839,453122,356554,550105,706763,707079,683600,654050, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),9968,14574,6065,15270,14825,12409,7380,15320,1218,6908, 
 收到的其他与经营活动有关的现金(万元),52845,48459,47600,40423,56331,63857,49555,37280,50149,33870, 
 经营活动现金流入小计(万元),655065,624931,427504,508815,427711,626370,763698,759680,734967,694828, 
 购买商品、接受劳务支付的现金(万元),395870,382511,297336,307310,272115,426386,464355,567533,471532,464584, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),99304,94007,96825,95317,98243,93881,95535,89302,71111,53285, 
 支付的各项税费(万元),35881,30090,26668,31902,33874,47724,60243,69442,35393,27668, 
 支付的其他与经营活动有关的现金(万元),51588,61731,78047,68727,49777,53817,60771,89258,91631,64340, 
