 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),183836,148047,124557,159245,134847,138023,147898,126463,89555,58361, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),8056,8174,5678,10861,8683,8885,12312,7891,4819,5332, 
 收到的其他与经营活动有关的现金(万元),44943,14514,5686,17248,6421,9302,24304,17983,25636,17028, 
 经营活动现金流入小计(万元),236835,170735,135921,187355,149951,156210,184514,152337,120009,80722, 
 购买商品、接受劳务支付的现金(万元),108330,96115,89159,123808,98038,87194,123235,76959,67864,32054, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),36768,36207,26515,25887,25412,22121,22246,15373,12251,10776, 
 支付的各项税费(万元),8606,8258,7725,6354,10995,10008,11753,8227,7049,4740, 
 支付的其他与经营活动有关的现金(万元),44751,18068,18968,23794,14683,12622,15184,31181,24749,30734, 
 经营活动现金流出小计(万元),198454,158649,142366,179843,149128,131944,172417,131740,111913,78304, 
 经营活动产生的现金流量净额(万元),38380,12087,-6445,7513,823,24266,12096,20597,8096,2418, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,94,--,--, 
 取得投资收益所收到的现金(万元),37,91,238,238,234,150,150,150,150,279, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,--,481,259,270,58,150,17,5922,12, 
