 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),30695,25524,14592,12056,11928,9068,7743,5801, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),82,10,13,8,7,25,11,9, 
 收到的其他与经营活动有关的现金(万元),723,398,192,387,173,154,71,91, 
 经营活动现金流入小计(万元),31500,25932,14797,12451,12108,9247,7825,5902, 
 购买商品、接受劳务支付的现金(万元),7348,5030,2760,1957,1860,2010,1914,1796, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5951,4276,2988,2573,2092,1726,1372,982, 
 支付的各项税费(万元),4689,4177,2484,2319,2202,1771,1333,933, 
 支付的其他与经营活动有关的现金(万元),3005,2046,1246,1197,1221,801,616,566, 
 经营活动现金流出小计(万元),20992,15530,9479,8046,7376,6309,5236,4277, 
 经营活动产生的现金流量净额(万元),10508,10402,5318,4406,4732,2938,2589,1625, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,2235, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1193,105,4,74,90,7,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),132964,46003,191,262,208,2380,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),134157,46107,194,336,299,2387,2,2239, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9274,4321,2207,3665,4610,2792,1152,2075, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,2235, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,321,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),121100,69500,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),130374,74142,2207,3665,4610,2792,1152,4310, 
 投资活动产生的现金流量净额(万元),3783,-28035,-2013,-3329,-4311,-405,-1150,-2071, 
 吸收投资收到的现金(万元),473,26659,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),20,490,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),473,26659,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3203,1680,1395,1485,1110,360,300,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),749,1360,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3952,3040,1395,1485,1110,360,300,0, 
 筹资活动产生的现金流量净额(万元),-3478,23619,-1395,-1485,-1110,-360,-300,0, 
 汇率变动对现金及现金等价物的影响(万元),68,-20,16,7,-0,-0,--,--, 
 现金及现金等价物净增加额(万元),10880,5967,1926,-402,-689,2173,1140,-446, 
 加:期初现金及现金等价物余额(万元),10955,4988,3062,3464,4153,1980,840,1286, 
 期末现金及现金等价物余额(万元),21835,10955,4988,3062,3464,4153,1980,840, 
 净利润(万元),10383,10504,5548,4614,4894,3704,2726,2620, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),379,96,150,67,148,80,67,33, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1893,1500,1266,931,704,560,449,223, 
 无形资产摊销(万元),147,96,86,77,45,25,23,20, 
 长期待摊费用摊销(万元),16,1,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-330,116,-1,21,48,11,1,0, 
 固定资产报废损失(万元),29,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),138,22,-16,-7,0,0,--,--, 
 投资损失(万元),-821,-503,--,--,--,--,--,-4, 
 递延所得税资产减少(万元),-180,-67,-35,-62,-18,-7,-7,-6, 
 递延所得税负债增加(万元),292,--,--,--,--,--,--,--, 
 存货的减少(万元),-571,-890,-119,-523,-163,-554,-508,-409, 
 经营性应收项目的减少(万元),683,-2896,-2456,-1135,-1600,-1183,-386,-1303, 
 经营性应付项目的增加(万元),-2303,2134,896,422,675,303,225,450, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),752,289,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),10508,10402,5318,4406,4732,2938,2589,1625, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21835,10955,4988,3062,3464,4153,1980,840, 
 现金的期初余额(万元),10955,4988,3062,3464,4153,1980,840,1286, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10880,5967,1926,-402,-689,2173,1140,-446, 

