 报告日期,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),198613,184948,167109,178818,136081,189014,134319, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),656,228,755,343,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4307,3017,2463,2791,2416,6545,4102, 
 经营活动现金流入小计(万元),203577,188192,170327,181952,138497,195558,138421, 
 购买商品、接受劳务支付的现金(万元),165011,154757,138844,154295,101901,155899,103033, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15267,13083,9461,7368,7387,7426,5396, 
 支付的各项税费(万元),8054,6454,7321,6535,3040,4919,7807, 
 支付的其他与经营活动有关的现金(万元),14206,8830,8052,11757,12368,14851,13669, 
 经营活动现金流出小计(万元),202538,183123,163677,179955,124696,183094,129904, 
 经营活动产生的现金流量净额(万元),1038,5069,6650,1997,13801,12464,8517, 
 收回投资所收到的现金(万元),--,--,4100,--,--,2000,2828, 
 取得投资收益所收到的现金(万元),--,--,33,--,--,--,72, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),398,299,5,13,791,13,33, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1592,132,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1991,431,4138,13,791,2013,2933, 
