 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),127338,94089,82904,95914,92423,65049,67398,44793,43782,30065,24677, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),724,678,75,--,5,59,111,5,13,--,--, 
 收到的其他与经营活动有关的现金(万元),1141,1592,934,3325,2022,2433,1707,2005,2287,5347,3565, 
 经营活动现金流入小计(万元),129203,96359,83912,99239,94450,67541,69216,46803,46083,35412,28242, 
 购买商品、接受劳务支付的现金(万元),95658,58599,46602,59759,60691,54280,46384,37793,26226,16481,15447, 
 客户贷款及垫款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24365,21005,14297,13614,13331,7410,6077,5687,5006,3374,2260, 
 支付的各项税费(万元),13331,8304,7669,7538,8064,4931,6243,5853,3998,2537,2150, 
 支付的其他与经营活动有关的现金(万元),16741,14769,7476,5420,5492,4585,3035,3035,4183,8978,2638, 
