 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),330041,382128,48311,32293,60449,54356,49178,46986,42811,45598,30588, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,45,--,--,--, 
 收到的其他与经营活动有关的现金(万元),26460,674,5000,676,768,1774,2013,1921,394,1139,2416, 
 经营活动现金流入小计(万元),356501,382802,53311,32968,61217,56130,51192,48952,43205,46736,33004, 
 购买商品、接受劳务支付的现金(万元),321763,389084,32227,20102,33911,36511,44996,27948,20058,21239,20007, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3209,4407,6192,7763,8487,11368,11058,8734,6311,6102,4125, 
 支付的各项税费(万元),1250,1695,2192,2935,5005,8108,8068,4643,5499,4793,3682, 
 支付的其他与经营活动有关的现金(万元),30153,7371,3362,3464,5762,5287,4484,6160,5912,5942,6981, 
 经营活动现金流出小计(万元),356375,402557,43973,34265,53164,61275,68606,47486,37781,38076,34794, 
 经营活动产生的现金流量净额(万元),126,-19756,9338,-1296,8053,-5145,-17414,1466,5424,8660,-1790, 
