 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),89994,76907,72740,71400,28715,29454,28710,33139,25758,26148, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2267,2007,1993,2223,163,541,11,5,186,71, 
 收到的其他与经营活动有关的现金(万元),8289,2499,2155,2761,1004,595,355,697,675,257, 
 经营活动现金流入小计(万元),100550,81413,76888,76384,29882,30590,29076,33841,26619,26476, 
 购买商品、接受劳务支付的现金(万元),40211,33744,34900,33379,17712,18788,18186,21041,18534,16107, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23393,18793,17831,17526,4914,4265,3695,3055,2306,1867, 
 支付的各项税费(万元),7901,5068,5724,4199,1213,1288,1516,1799,917,1756, 
 支付的其他与经营活动有关的现金(万元),13548,7660,7134,8982,2293,2575,1839,2125,1710,1436, 
 经营活动现金流出小计(万元),85054,65266,65589,64085,26133,26916,25236,28020,23467,21167, 
 经营活动产生的现金流量净额(万元),15497,16147,11299,12299,3749,3673,3840,5820,3152,5309, 
 收回投资所收到的现金(万元),--,--,7168,985,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,148,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,22,12,161,1,--,--,63,1,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1079,380,300,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1093,401,7628,1146,1,0,0,63,1,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6936,3835,2290,3759,1447,2506,1549,1729,1657,6039, 
 投资所支付的现金(万元),30801,671,14344,5868,4018,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),264,1536,--,2440,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),265,40,15,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38266,6081,16649,12067,5465,2506,1549,1729,1657,6039, 
 投资活动产生的现金流量净额(万元),-37173,-5680,-9021,-10921,-5464,-2506,-1549,-1665,-1657,-6035, 
 吸收投资收到的现金(万元),728,980,166,1331,--,--,27675,--,704,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),728,980,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),22569,--,4,1500,--,--,800,7991,10424,4500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),30,--,--,--,--,--,--,--,779,--, 
 筹资活动现金流入小计(万元),23327,980,171,2831,0,0,28475,7991,11908,4500, 
 偿还债务支付的现金(万元),7040,--,4,1500,--,--,7300,9591,6824,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3198,2556,2551,6986,920,920,234,431,4393,3423, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),20,52,59,575,--,--,855,22,849,--, 
 筹资活动现金流出小计(万元),10257,2608,2614,9061,920,920,8389,10044,12066,3423, 
 筹资活动产生的现金流量净额(万元),13069,-1628,-2443,-6229,-920,-920,20086,-2053,-159,1077, 
 汇率变动对现金及现金等价物的影响(万元),128,-1095,1553,-465,-229,23,34,-77,-58,-24, 
 现金及现金等价物净增加额(万元),-8480,7744,1388,-5316,-2864,271,22410,2026,1279,327, 
 加:期初现金及现金等价物余额(万元),52921,29322,27934,33250,27783,27513,5102,3077,1798,1471, 
 期末现金及现金等价物余额(万元),44441,37067,29322,27934,24919,27783,27513,5102,3077,1798, 
 净利润(万元),14943,13129,11423,9479,3761,4459,3519,4907,4337,3836, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),667,454,84,156,55,175,50,81,83,-5, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2659,2201,2260,2067,1141,970,996,992,920,800, 
 无形资产摊销(万元),352,275,217,153,65,49,42,56,56,41, 
 长期待摊费用摊销(万元),368,180,99,84,77,46,52,53,49,165, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,3,-24,14,28,29,3,-33,-0,161, 
 固定资产报废损失(万元),26,--,0,--,--,--,--,1,--,-3, 
 公允价值变动损失(万元),-350,367,-83,-47,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),230,265,-787,296,197,-23,187,504,433,101, 
 投资损失(万元),690,-244,-237,-83,--,--,--,--,--,--, 
 递延所得税资产减少(万元),78,-89,67,-57,-24,-30,-1,-24,-21,-4, 
 递延所得税负债增加(万元),80,-50,19,23,--,--,--,--,--,--, 
 存货的减少(万元),-3286,-1078,-1053,811,-248,-731,664,92,-1281,120, 
 经营性应收项目的减少(万元),-2539,-452,-737,-1640,-1630,-712,-659,174,-3470,645, 
 经营性应付项目的增加(万元),1575,1108,-132,908,328,-558,-1013,-983,1885,-549, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),7,77,183,135,--,--,--,--,161,--, 
 经营活动产生现金流量净额(万元),15497,16147,11299,12299,3749,3673,3840,5820,3152,5309, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),44441,37067,29322,27934,24919,27783,27513,5102,3077,1798, 
 现金的期初余额(万元),52921,29322,27934,33250,27783,27513,5102,3077,1798,1471, 
