 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),161642,98860,56435,48159,44847,58294, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),17580,11597,7777,3586,2917,7991, 
 收到的其他与经营活动有关的现金(万元),4084,569,412,1191,575,599, 
 经营活动现金流入小计(万元),183306,111026,64625,52935,48338,66885, 
 购买商品、接受劳务支付的现金(万元),127441,114484,81761,31936,24475,42612, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9148,7581,5396,3214,2778,2634, 
 支付的各项税费(万元),5417,3229,2948,2288,949,1270, 
 支付的其他与经营活动有关的现金(万元),35063,9190,3198,1769,2262,977, 
 经营活动现金流出小计(万元),177069,134485,93303,39207,30464,47493, 
 经营活动产生的现金流量净额(万元),6237,-23459,-28679,13728,17874,19391, 
 收回投资所收到的现金(万元),293983,159750,126290,205470,142829,92500, 
 取得投资收益所收到的现金(万元),871,579,1571,3104,1865,1291, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,1,16,17,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,22,866,--, 
 收到的其他与投资活动有关的现金(万元),--,240,1617,140,870,460, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),294859,160571,129495,208752,146444,94251, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8276,8114,7251,2487,2940,6196, 
 投资所支付的现金(万元),266158,211750,108290,200780,165540,92500, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,161,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),274434,219864,115541,203428,168480,98696, 
 投资活动产生的现金流量净额(万元),20425,-59293,13954,5324,-22036,-4445, 
 吸收投资收到的现金(万元),2028,45784,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),77479,66861,35465,34760,71536,37833, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,32466,3500,--, 
 筹资活动现金流入小计(万元),79507,112644,35465,67226,75036,37833, 
 偿还债务支付的现金(万元),77772,46569,33574,63934,40966,46248, 
 分配股利、利润或偿付利息所支付的现金(万元),7310,300,3795,3149,4023,4865, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7,3409,--,1000,32466,--, 
 筹资活动现金流出小计(万元),85089,50279,37369,68084,77456,51114, 
 筹资活动产生的现金流量净额(万元),-5582,62365,-1904,-857,-2420,-13281, 
 汇率变动对现金及现金等价物的影响(万元),690,812,117,417,18,-401, 
 现金及现金等价物净增加额(万元),21770,-19574,-16511,18612,-6564,1265, 
 加:期初现金及现金等价物余额(万元),6995,26569,43081,24469,31033,29768, 
 期末现金及现金等价物余额(万元),28765,6995,26569,43081,24469,31033, 
 净利润(万元),42455,31422,25724,8755,5046,7031, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),-229,-227,53,-25,144,8, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3842,3986,3646,1719,1310,844, 
 无形资产摊销(万元),145,108,72,33,42,45, 
 长期待摊费用摊销(万元),31,24,28,16,3,3, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),20,29,17,-6,86,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,-202,365,-164,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),564,-399,20,131,406,764, 
 投资损失(万元),-895,-677,-1530,-2840,-1767,-958, 
 递延所得税资产减少(万元),-13,-11,3,-44,-160,-73, 
 递延所得税负债增加(万元),--,--,--,-25,25,--, 
 存货的减少(万元),-65531,-61877,-37985,4462,11410,2092, 
 经营性应收项目的减少(万元),-4830,-18867,-9828,4893,-3032,6693, 
 经营性应付项目的增加(万元),30322,23031,1999,-3706,4525,2942, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),356,--,-10696,-0,-0,0, 
 经营活动产生现金流量净额(万元),6237,-23459,-28679,13728,17874,19391, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),28765,6995,26569,43081,24469,31033, 
 现金的期初余额(万元),6995,26569,43081,24469,31033,29768, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),21770,-19574,-16511,18612,-6564,1265, 

