 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),1509497,1302433,919887,945382,953837,447360,365712,376938,345143,249131,303898,344534,238172,121575,66290, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的税费返还(万元),44,115,--,--,--,--,977,6293,4787,3828,--,0,0,783,0, 
 收到的其他与经营活动有关的现金(万元),26153,17627,4833,5129,4239,4132,374,4335,1769,617,377,965,4104,202,616, 
 经营活动现金流入小计(万元),1535694,1320174,924720,950511,958076,451492,367064,387566,351699,253575,304275,345499,242276,122561,66905, 
 购买商品、接受劳务支付的现金(万元),1411666,1221974,873059,862565,896916,411626,365554,350173,327933,240700,272824,331620,225164,107832,62199, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),38561,34038,28082,27402,23788,13909,12738,10620,8669,6563,6240,5273,4048,2231,1612, 
 支付的各项税费(万元),51809,43815,24519,16626,12676,7573,5968,16135,10463,10734,11281,13000,8198,5061,2478, 
 支付的其他与经营活动有关的现金(万元),15743,7992,8460,6797,5492,3860,3558,1870,4214,1129,1981,1035,2892,894,49, 
 经营活动现金流出小计(万元),1517779,1307818,934121,913390,938873,436968,387818,378799,351279,259126,292327,350929,240303,116019,66338, 
 经营活动产生的现金流量净额(万元),17915,12356,-9401,37120,19203,14524,-20754,8767,421,-5551,11949,-5430,1973,6542,567, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,1310,80,0,0, 
 取得投资收益所收到的现金(万元),5,1,--,--,--,--,--,--,--,0,1,0,3,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),293,67,35,0,157,106,6,67,29,55,68,19,4,23,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),81985,2535,5678,1056,190,65,74,208,599,1197,1046,563,285,102,53, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 投资活动现金流入小计(万元),82283,2603,5713,1056,348,171,81,276,628,1252,1115,1892,372,125,57, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),46891,16875,8566,6118,12878,5656,3862,25264,12270,7253,2569,4414,4612,757,1893, 
 投资所支付的现金(万元),6000,--,5759,--,--,491,--,--,--,0,--,0,2001,582,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,12045,--,--,--,--,--,--,0,--,0,365,367,0, 
 支付的其他与投资活动有关的现金(万元),56000,75150,--,10396,--,--,--,--,--,0,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 投资活动现金流出小计(万元),108891,92025,26369,16514,12878,6147,3862,25264,12270,7253,2569,4414,6978,1706,1893, 
 投资活动产生的现金流量净额(万元),-26608,-89422,-20656,-15459,-12530,-5976,-3782,-24988,-11641,-6001,-1454,-2522,-6606,-1581,-1836, 
 吸收投资收到的现金(万元),--,--,133783,12535,11889,--,--,450,--,0,--,39367,1,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 取得借款收到的现金(万元),146945,83640,67700,133200,78967,77086,74788,47929,38988,22000,34650,37270,32400,12950,9500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),22682,2240,23485,5379,26448,3907,3000,--,--,5923,--,0,0,0,0, 
 筹资活动现金流入小计(万元),169627,85880,224968,151114,117304,80993,77788,48379,38988,27923,34650,76637,32401,12950,9500, 
 偿还债务支付的现金(万元),119007,65975,75665,124650,115097,80358,57913,37642,24600,22112,45720,37050,21650,10290,6760, 
 分配股利、利润或偿付利息所支付的现金(万元),15031,13046,3130,5649,4674,2739,2918,5013,1577,400,2007,1634,1233,1740,365, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),18261,15711,5440,28546,8061,3000,--,--,10800,0,535,182,0,0,0, 
 筹资活动现金流出小计(万元),152299,94732,84235,158845,127832,86097,60831,42655,36977,22512,48262,38866,22883,12030,7125, 
 筹资活动产生的现金流量净额(万元),17327,-8852,140734,-7731,-10529,-5104,16957,5724,2011,5411,-13612,37771,9518,920,2375, 
 汇率变动对现金及现金等价物的影响(万元),635,-122,-57,86,-16,34,--,1,31,-17,--,0,0,0,0, 
 现金及现金等价物净增加额(万元),9270,-86039,110620,14017,-3872,3478,-7578,-10496,-9179,-6158,-3117,29819,4885,5881,1106, 
 加:期初现金及现金等价物余额(万元),68196,154236,43615,29599,33471,8945,16523,27018,36197,42356,45473,15653,10769,4887,3781, 
 期末现金及现金等价物余额(万元),77466,68196,154236,43615,29599,12423,8945,16523,27018,36197,42356,45473,15653,10769,4887, 
 净利润(万元),40891,36063,19033,7588,5595,1421,-5839,2668,8751,4040,-4480,6091,5129,2017,1803, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,734,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 资产减值准备(万元),1767,1142,1468,1,652,37,437,162,47,37,2031,20,-24,-7,78, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5670,5121,5421,7628,7836,6191,5918,2131,2119,2014,1802,1332,975,468,351, 
 无形资产摊销(万元),899,778,678,342,312,103,108,99,97,97,--,86,85,8,2, 
 长期待摊费用摊销(万元),9,4,4,--,--,--,--,--,0,0,88,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),116,79,255,99,-116,-2,--,--,-11,0,--,0,0,0,19, 
 固定资产报废损失(万元),198,224,--,--,45,28,17,35,2,-6,29,4,26,28,0, 
 公允价值变动损失(万元),-398,267,-67,175,40,322,--,--,73,-145,139,-148,148,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 财务费用(万元),-218,-765,1826,3017,4278,2879,2652,1588,360,-358,1528,1891,1224,540,318, 
 投资损失(万元),-1472,1137,73,149,1299,1845,-65,265,347,718,-431,35,781,-3,0, 
 递延所得税资产减少(万元),-203,-254,-101,337,1701,-494,-1347,692,-104,-194,-663,73,-57,-7,-27, 
 递延所得税负债增加(万元),315,-65,131,-3,0,-112,112,-330,82,248,0,0,0,0,0, 
 存货的减少(万元),-13883,-21346,-28412,7815,-9112,7984,-11962,6437,-10564,-12796,13838,-7527,-7240,-3369,-1640, 
