 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),107653,111966,114251,96560,75636,73904,65004,54404,41242,27173, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),6142,4247,6974,4371,4549,3569,2281,1067,1531,912, 
 收到的其他与经营活动有关的现金(万元),2961,2080,1447,916,455,357,331,635,577,3226, 
 经营活动现金流入小计(万元),116756,118293,122672,101847,80640,77830,67616,56107,43351,31311, 
 购买商品、接受劳务支付的现金(万元),52486,44593,56009,60401,44580,45844,40913,37896,30821,17566, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),28656,29251,21798,18394,14008,10811,8395,5987,3920,3129, 
 支付的各项税费(万元),6094,6057,8911,6219,3572,3972,2328,2249,1866,548, 
 支付的其他与经营活动有关的现金(万元),10159,9446,7421,5602,6287,5798,4560,3431,3168,6869, 
 经营活动现金流出小计(万元),97394,89347,94139,90615,68448,66424,56195,49564,39775,28112, 
 经营活动产生的现金流量净额(万元),19362,28946,28533,11231,12192,11405,11421,6543,3575,3199, 
 收回投资所收到的现金(万元),111767,--,2000,--,--,--,--,9,--,--, 
 取得投资收益所收到的现金(万元),175,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1458,8,229,296,2,59,1,5,13,--, 
 处置子公司及其他营业单位收到的现金净额(万元),6990,--,467,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),35974,255,55,725,134,307,83,37,29,48, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),156363,263,2752,1021,136,366,84,51,42,48, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16813,15867,18857,42403,33696,18626,13051,8148,3485,287, 
 投资所支付的现金(万元),168000,--,3530,8870,--,--,848,100,3904,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,11706,--,--,--,--,--,--,--,502, 
 支付的其他与投资活动有关的现金(万元),37143,4460,141,165,511,144,43,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),221956,32033,22529,51438,34207,18770,13942,8248,7389,789, 
 投资活动产生的现金流量净额(万元),-65592,-31769,-19777,-50417,-34071,-18404,-13858,-8197,-7347,-741, 
 吸收投资收到的现金(万元),146668,--,6578,5850,28903,--,--,2277,8163,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,3500,--,800,--,--,--,--,--, 
 取得借款收到的现金(万元),97572,109395,106696,114129,81333,45457,43887,29164,28831,27675, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),35,1874,--,2063,356,--,--,331,2472,5030, 
 筹资活动现金流入小计(万元),244275,111269,113273,122042,110592,45457,43887,31772,39466,32706, 
 偿还债务支付的现金(万元),63928,116942,81009,88361,59295,42458,39053,27112,24869,28838, 
 分配股利、利润或偿付利息所支付的现金(万元),7435,7603,5583,4782,2691,890,935,472,409,557, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),20899,474,1025,7510,6579,325,495,610,4554,1499, 
 筹资活动现金流出小计(万元),92262,125020,87617,100654,68566,43674,40483,28194,29833,30894, 
 筹资活动产生的现金流量净额(万元),152014,-13751,25657,21388,42026,1784,3405,3578,9633,1812, 
 汇率变动对现金及现金等价物的影响(万元),1057,-312,815,-299,-396,-11,54,-48,-387,19, 
 现金及现金等价物净增加额(万元),106840,-16886,35228,-18097,19751,-5226,1022,1877,5474,4288, 
 加:期初现金及现金等价物余额(万元),27730,44616,9388,27485,7734,12960,11938,10061,4587,300, 
 期末现金及现金等价物余额(万元),134570,27730,44616,9388,27485,7734,12960,11938,10061,4587, 
 净利润(万元),11144,9450,16245,10563,12258,10078,8110,6190,4715,3371, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1190,794,3114,18,2073,569,797,517,420,-203, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11748,10934,7499,5369,2823,1711,1399,1226,1038,992, 
 无形资产摊销(万元),716,685,441,229,128,64,64,36,34,31, 
 长期待摊费用摊销(万元),1,7,--,4,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2331,91,1192,743,18,181,62,18,24,0, 
 固定资产报废损失(万元),2121,--,--,--,494,211,193,--,--,--, 
 公允价值变动损失(万元),86,-106,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),5293,5041,3887,2803,1452,596,863,441,367,532, 
 投资损失(万元),-4634,25,58,-1,--,--,--,--,--,--, 
 递延所得税资产减少(万元),317,-124,-488,242,-302,-119,-268,-63,-167,319, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2481,2271,-3533,-9653,2800,-6369,-3688,-2485,-2263,-2080, 
 经营性应收项目的减少(万元),-5781,2447,-3665,11223,-19201,2688,-5252,-1704,-5922,6199, 
 经营性应付项目的增加(万元),1973,-2712,2920,-10310,9649,1795,9139,2368,5330,-5962, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,143,863,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),19362,28946,28533,11231,12192,11405,11421,6543,3575,3199, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),134570,27730,44616,9388,27485,7734,12960,11938,10061,4587, 
 现金的期初余额(万元),27730,44616,9388,27485,7734,12960,11938,10061,4587,300, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),106840,-16886,35228,-18097,19751,-5226,1022,1877,5474,4288, 

