 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),16331,22058,16658,13357,11272,7210,2960, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),432,510,212,1508,281,161,109, 
 经营活动现金流入小计(万元),16763,22568,16870,14865,11553,7371,3068, 
 购买商品、接受劳务支付的现金(万元),1393,7146,8217,6449,7402,3004,2011, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8577,5098,3889,3014,2343,1343,1159, 
 支付的各项税费(万元),3154,5146,1849,1367,1187,919,254, 
 支付的其他与经营活动有关的现金(万元),3176,3701,1046,1950,932,1317,563, 
 经营活动现金流出小计(万元),16300,21090,15001,12779,11864,6583,3986, 
 经营活动产生的现金流量净额(万元),463,1477,1869,2086,-311,788,-918, 
 收回投资所收到的现金(万元),--,--,--,--,3000,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,4,37,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,60,10,2,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,150,400,201,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15,60,160,406,3238,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12284,8433,5611,8399,2517,779,1863, 
 投资所支付的现金(万元),--,--,--,58,29,3000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,200,401,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12284,8433,5811,8858,2546,3779,1863, 
 投资活动产生的现金流量净额(万元),-12269,-8372,-5651,-8452,692,-3779,-1863, 
 吸收投资收到的现金(万元),--,18665,--,--,693,3630,72, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,72, 
 取得借款收到的现金(万元),39706,30770,17500,7637,1500,1300,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,526,150,120,--,--, 
 筹资活动现金流入小计(万元),39706,49435,18026,7787,2313,4930,572, 
 偿还债务支付的现金(万元),38830,5970,13587,2000,1300,500,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4335,1265,825,419,229,81,9, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),209,464,--,526,170,275,--, 
 筹资活动现金流出小计(万元),43374,7699,14412,2945,1699,856,9, 
 筹资活动产生的现金流量净额(万元),-3668,41736,3614,4842,614,4074,563, 
 汇率变动对现金及现金等价物的影响(万元),24,-53,67,79,14,-45,-4, 
 现金及现金等价物净增加额(万元),-15450,34788,-102,-1446,1009,1038,-2222, 
 加:期初现金及现金等价物余额(万元),35479,691,793,2238,1230,191,2413, 
 期末现金及现金等价物余额(万元),20029,35479,691,793,2238,1230,191, 
 净利润(万元),3401,11135,3930,3056,3366,2535,656, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),737,358,163,314,235,630,303, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2284,1537,773,376,225,151,103, 
 无形资产摊销(万元),103,47,40,38,37,37,8, 
 长期待摊费用摊销(万元),150,101,7,191,93,37,47, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),32,14,19,0,--,--,--, 
 固定资产报废损失(万元),12,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1831,1461,344,78,116,126,12, 
 投资损失(万元),15,-100,-65,-7,-13,--,--, 
 递延所得税资产减少(万元),-483,-45,12,-41,-34,-90,-19, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-7579,492,-304,-1058,-2346,-368,-761, 
 经营性应收项目的减少(万元),10643,-14503,-4672,-1507,-2723,-2853,-1705, 
 经营性应付项目的增加(万元),-10684,978,1623,645,733,582,436, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),463,1477,1869,2086,-311,788,-918, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),20029,35479,691,793,2238,1230,191, 
 现金的期初余额(万元),35479,691,793,2238,1230,191,2413, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15450,34788,-102,-1446,1009,1038,-2222, 

