 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),62658,60070,49661,57628,54870,60710,53157,53353, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2676,167,225,436,175,202,32,140, 
 收到的其他与经营活动有关的现金(万元),2282,3640,5019,503,3832,1557,1540,1793, 
 经营活动现金流入小计(万元),67617,63876,54904,58567,58877,62470,54730,55286, 
 购买商品、接受劳务支付的现金(万元),43163,38778,24933,30968,28857,29307,28421,33568, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8178,9433,7831,6941,6794,6780,6774,5543, 
 支付的各项税费(万元),3862,4577,5838,4995,6458,6223,5005,7131, 
 支付的其他与经营活动有关的现金(万元),4815,4930,5326,6005,4445,5043,6190,5888, 
 经营活动现金流出小计(万元),60017,57719,43927,48908,46554,47353,46390,52129, 
 经营活动产生的现金流量净额(万元),7599,6157,10977,9659,12324,15116,8340,3157, 
 收回投资所收到的现金(万元),3934,27000,16245,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),568,276,76,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4063,--,5214,--,13814,17,107,215, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),2031,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10596,27276,21535,0,13814,17,107,215, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16962,36518,30903,20673,25797,16862,11652,8743, 
 投资所支付的现金(万元),--,17500,29434,--,--,--,--,100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,143,95,202,256,4220, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16962,54018,60337,20816,25893,17064,11908,13064, 
 投资活动产生的现金流量净额(万元),-6366,-26742,-38802,-20816,-12078,-17047,-11801,-12849, 
 吸收投资收到的现金(万元),166,100,61200,20247,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),166,100,--,--,--,--,--,--, 
 取得借款收到的现金(万元),76992,100720,67250,74350,75511,57100,45290,32300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),83202,13596,10701,2840,966,--,276,8441, 
 筹资活动现金流入小计(万元),160360,114417,139151,97437,76477,57100,45566,40741, 
 偿还债务支付的现金(万元),101666,62800,82693,68420,69376,47738,33800,28380, 
