 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),8949,8987,8304,8993,11226,13332,10557,11579,11202,10399,10163,11607,11419, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的税费返还(万元),174,140,196,170,318,216,281,202,143,131,155,45,--, 
 收到的其他与经营活动有关的现金(万元),333,202,857,641,873,840,710,427,378,1136,877,467,530, 
 经营活动现金流入小计(万元),9456,9328,9358,9804,12417,14387,11548,12208,11722,11665,11195,12119,11949, 
 购买商品、接受劳务支付的现金(万元),3160,2818,2205,3199,3479,5648,4592,5091,4315,4233,4768,5798,7293, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),3506,3174,3193,3660,3716,3508,3390,2812,1994,1764,2312,1865,1603, 
 支付的各项税费(万元),1226,1254,905,978,1751,1306,1303,1318,1333,1100,1037,1000,1108, 
 支付的其他与经营活动有关的现金(万元),1586,1597,1694,1846,2603,2501,2496,2231,1592,1585,1458,1456,1384, 
 经营活动现金流出小计(万元),9479,8843,7998,9683,11548,12962,11782,11451,9234,8683,9576,10120,11388, 
 经营活动产生的现金流量净额(万元),-24,485,1360,121,868,1425,-234,757,2488,2983,1619,1999,561, 
 收回投资所收到的现金(万元),7500,10200,5400,2300,2600,--,--,--,--,--,--,0,--, 
 取得投资收益所收到的现金(万元),154,132,44,42,32,--,--,--,--,--,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,49,54,6,12,0,0,9,3,56, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1053,--,--,--,--,--,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,398,--,--,--,--,--,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 投资活动现金流入小计(万元),7654,10332,6497,2740,2682,54,6,12,0,0,9,3,56, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),954,140,113,71,316,82,449,661,244,308,671,554,836, 
 投资所支付的现金(万元),6500,11900,5900,2300,2600,--,--,209,--,--,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,617,--,--,--,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 投资活动现金流出小计(万元),7454,12040,6013,2371,2916,82,449,1487,244,308,671,554,836, 
 投资活动产生的现金流量净额(万元),200,-1708,484,369,-234,-27,-444,-1475,-244,-307,-662,-551,-780, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,200,--,--,--,0,9824, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,200,--,--,--,0,--, 
 取得借款收到的现金(万元),--,--,350,750,750,750,1559,2050,1500,5900,3400,8000,5500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 筹资活动现金流入小计(万元),0,0,350,750,750,750,1559,2250,1500,5900,3400,8000,15324, 
