 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),1060468,339933,365142,370273,337180,390911,347413,306493, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),741,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),52893,41289,29673,20185,16121,12374,9601,7910, 
 经营活动现金流入小计(万元),1114102,381222,394815,390458,353301,403285,357013,314403, 
 购买商品、接受劳务支付的现金(万元),846746,292800,297297,299095,259828,295765,267411,244815, 
 客户贷款及垫款净增加额(万元),8313,100,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),111298,24187,25056,24957,21745,21232,19214,16470, 
 支付的各项税费(万元),30922,11256,10772,8113,12347,18112,10180,12376, 
 支付的其他与经营活动有关的现金(万元),154515,58887,66799,60299,48700,43662,39462,34737, 
 经营活动现金流出小计(万元),1151795,387229,399925,392464,342620,378771,336266,308399, 
 经营活动产生的现金流量净额(万元),-37692,-6007,-5110,-2006,10681,24514,20747,6004, 
 收回投资所收到的现金(万元),--,270,29500,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,36,90,3,2,2,27,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1093,1074,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),379583,61831,883,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),379593,63230,31546,3,2,2,27,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3197,2878,3055,10272,7875,3261,1459,4633, 
 投资所支付的现金(万元),20000,150,6000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),249013,36146,59712,31653,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),272210,39175,68766,41925,7875,3261,1459,4633, 
 投资活动产生的现金流量净额(万元),107383,24056,-37220,-41922,-7873,-3259,-1431,-4632, 
 吸收投资收到的现金(万元),460,510,--,62612,--,--,--,9464, 
 其中：子公司吸收少数股东投资收到的现金(万元),460,510,--,4900,--,--,--,--, 
 取得借款收到的现金(万元),25106,3595,4200,5000,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,6000,--,--,--,--, 
 筹资活动现金流入小计(万元),25566,4105,4200,73612,0,0,0,9464, 
 偿还债务支付的现金(万元),9091,--,9200,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3397,1861,2564,4431,4992,5442,--,8000, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),25133,--,--,6699,261,--,--,--, 
 筹资活动现金流出小计(万元),37622,1861,11764,11130,5253,5442,0,8000, 
 筹资活动产生的现金流量净额(万元),-12056,2244,-7564,62482,-5253,-5442,0,1464, 
 汇率变动对现金及现金等价物的影响(万元),45,-18,15,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),57679,20275,-49879,18554,-2445,15814,19315,2837, 
 加:期初现金及现金等价物余额(万元),193779,68325,118205,99651,102095,86282,66966,64130, 
 期末现金及现金等价物余额(万元),251459,88600,68325,118205,99651,102095,86282,66966, 
 净利润(万元),92757,6378,6385,9274,15411,18488,14133,10806, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),10444,126,29,154,112,-9,387,29, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6864,1673,1870,1349,1194,1122,1284,1327, 
 无形资产摊销(万元),217184,511,637,752,486,305,235,196, 
 长期待摊费用摊销(万元),1993,891,924,544,247,269,468,384, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,23,113,21,--,--,--,--, 
 固定资产报废损失(万元),119,--,--,--,0,1,--,18, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),1372,-1583,60,23,--,--,--,--, 
 投资损失(万元),-3140,-214,-2936,--,--,--,--,--, 
 递延所得税资产减少(万元),58,268,--,-590,-99,115,-122,114, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-88731,2711,12976,-17659,419,-35,-1034,-65, 
 经营性应收项目的减少(万元),-135760,-2604,-21337,-14250,-4204,-2644,-3573,-10080, 
 经营性应付项目的增加(万元),173578,-14187,-3832,18376,-2886,6902,8970,3276, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-314429,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-37692,-6007,-5110,-2006,10681,24514,20747,6004, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),251459,88600,68325,118205,99651,102095,86282,66966, 
 现金的期初余额(万元),193779,68325,118205,99651,102095,86282,66966,64130, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),57679,20275,-49879,18554,-2445,15814,19315,2837, 

