 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),229930,315680,259637,269930,184631,189147,149773,149284,133945,93604,82306, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),276,537,53,903,2133,14197,4011,3741,2012,1311,65, 
 收到的其他与经营活动有关的现金(万元),64994,69595,27153,1765,4521,3719,6999,5432,3066,1510,4234, 
 经营活动现金流入小计(万元),295201,385811,286842,272598,191285,207063,160784,158457,139023,96425,86605, 
 购买商品、接受劳务支付的现金(万元),178223,260733,249552,240361,207198,175363,145768,129381,104615,72815,66980, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20778,20108,17267,15832,14588,13341,11648,9677,7381,6146,4996, 
 支付的各项税费(万元),17291,18151,20649,18414,8453,9669,6983,4964,3681,2739,10432, 
 支付的其他与经营活动有关的现金(万元),71419,82779,46889,8574,15138,8825,9022,17452,11435,8969,6289, 
 经营活动现金流出小计(万元),287712,381772,334358,283181,245377,207199,173420,161474,127112,90669,88697, 
 经营活动产生的现金流量净额(万元),7489,4040,-47516,-10583,-54093,-135,-12637,-3017,11911,5756,-2092, 
 收回投资所收到的现金(万元),86606,71940,410,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),92,35,2,0,--,--,3,2,--,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1038,0,--,1,0,994,3427,14,93,214,-1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,128,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),448,479,281,1729,4718,2913,706,394,248,110,3787, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),88184,72454,693,1730,4719,3907,4263,410,341,325,3785, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),102912,67655,26425,9946,30569,7194,30416,19759,22083,11473,2597, 
 投资所支付的现金(万元),2170,170076,10180,26393,--,52239,3360,1109,47,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,-151,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,5010,2500,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),105082,237579,36605,41349,33069,59433,33776,20868,22130,11473,2597, 
 投资活动产生的现金流量净额(万元),-16898,-165125,-35912,-39619,-28350,-55526,-29513,-20458,-21789,-11148,1188, 
 吸收投资收到的现金(万元),22056,3750,2749,--,84728,--,--,66402,14250,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),139215,334900,156330,102640,57500,34300,116309,32650,21500,25000,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4200,--,115,20618,--,148,--,12,--,1800,88, 
 筹资活动现金流入小计(万元),165471,338650,159194,123258,142228,34448,116309,99064,35750,26800,3088, 
 偿还债务支付的现金(万元),157811,154552,44650,44000,53300,45000,48417,23682,14746,3000,1650, 
 分配股利、利润或偿付利息所支付的现金(万元),29812,20624,14904,11264,9080,8464,4422,2298,1733,362,137, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),268,638,5150,10,--,237,385,439,208,367,200, 
 筹资活动现金流出小计(万元),187891,175814,64704,55274,62380,53701,53224,26419,16687,3730,1987, 
 筹资活动产生的现金流量净额(万元),-22420,162836,94491,67984,79848,-19254,63085,72645,19063,23070,1101, 
 汇率变动对现金及现金等价物的影响(万元),6,-111,29,-7,-357,-1,--,-9,--,--,--, 
 现金及现金等价物净增加额(万元),-31823,1640,11092,17775,-2951,-74916,20935,49162,9185,17678,197, 
 加:期初现金及现金等价物余额(万元),64061,62421,51329,33554,36505,111422,90486,41324,32139,14460,14264, 
 期末现金及现金等价物余额(万元),32238,64061,62421,51329,33554,36505,111422,90486,41324,32139,14460, 
 净利润(万元),-14485,19396,20448,20408,14910,13140,10340,10246,8903,9501,9479, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),31927,15181,14419,8305,7247,4931,4611,4647,3308,1936,888, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5465,5426,5398,4888,4019,3127,2351,1871,838,750,739, 
 无形资产摊销(万元),1691,585,344,321,268,189,191,163,188,88,69, 
 长期待摊费用摊销(万元),22,28,5,4,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-77,-0,--,-296,-8,12,-757,1,--,5,50, 
 固定资产报废损失(万元),1,14,--,--,--,--,--,--,-17,--,4, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),25074,26284,10618,7642,6663,6301,3644,2178,881,252,-280, 
 投资损失(万元),-4137,-8838,-9573,-5776,-3636,1269,-71,-389,-403,-587,-564, 
 递延所得税资产减少(万元),-8323,-2596,-1662,-1351,-1758,-1131,-794,-785,-565,-310,-123, 
 递延所得税负债增加(万元),-3,3,-4,--,--,--,3,--,--,--,--, 
 存货的减少(万元),87819,-23853,-21343,-76263,-103002,-17104,-16826,-22382,10642,-25614,-3640, 
 经营性应收项目的减少(万元),-63326,-138209,32823,-64473,-68773,-33746,-33100,-46705,-31596,-542,-12247, 
 经营性应付项目的增加(万元),-54160,110619,-96823,96009,89977,22586,17773,48138,19101,20277,3534, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,-2165,--,--,290,--,--,630,--,--, 
 经营活动产生现金流量净额(万元),7489,4040,-47516,-10583,-54093,-135,-12637,-3017,11911,5756,-2092, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),32238,64061,62421,51329,33554,36505,111422,90486,41324,32139,14460, 
 现金的期初余额(万元),64061,62421,51329,33554,36505,111422,90486,41324,32139,14460,14264, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-31823,1640,11092,17775,-2951,-74916,20935,49162,9185,17678,197, 

