 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),58720,33419,21817,57275,28335,24907,44750,41368, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1356,--,--,--,--,--,17,18, 
 收到的其他与经营活动有关的现金(万元),1188,1194,1063,1217,907,1124,807,581, 
 经营活动现金流入小计(万元),61265,34613,22881,58492,29242,26030,45573,41967, 
 购买商品、接受劳务支付的现金(万元),40732,24356,18432,33467,9748,6207,26760,24830, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9142,8201,7945,8492,9332,9212,8782,8316, 
 支付的各项税费(万元),1388,1308,3270,2655,2089,1841,4787,2749, 
 支付的其他与经营活动有关的现金(万元),1056,1059,947,675,1127,1209,1644,2004, 
 经营活动现金流出小计(万元),52318,34923,30593,45289,22296,18468,41972,37899, 
 经营活动产生的现金流量净额(万元),8947,-310,-7713,13202,6946,7562,3602,4068, 
 收回投资所收到的现金(万元),85500,43200,26300,26200,14000,1902,--,--, 
 取得投资收益所收到的现金(万元),1794,642,335,491,199,10,200,166, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,8,9,--,--,15,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,776,--,--,3061, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),87294,43842,26643,26700,14975,1912,215,3226, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1047,127,53,164,147,129,445,700, 
 投资所支付的现金(万元),86500,64500,30400,25800,23500,--,--,1272, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),87547,64627,30453,25964,23647,129,445,1972, 
 投资活动产生的现金流量净额(万元),-253,-20785,-3810,736,-8672,1782,-230,1255, 
 吸收投资收到的现金(万元),867,32814,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),867,32814,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1995,2046,1439,2877,2877,2877,4604,9251, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1620,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1995,3666,1439,2877,2877,2877,4604,9251, 
 筹资活动产生的现金流量净额(万元),-1128,29148,-1439,-2877,-2877,-2877,-4604,-9251, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),7566,8053,-12962,11061,-4603,6467,-1232,-3928, 
 加:期初现金及现金等价物余额(万元),11362,3309,16271,5209,9812,3346,4578,8506, 
 期末现金及现金等价物余额(万元),18928,11362,3309,16271,5209,9812,3346,4578, 
 净利润(万元),5367,4436,6031,7390,5682,4557,5459,6847, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),826,403,225,270,-125,-45,148,312, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),592,587,601,633,723,1094,1107,1064, 
 无形资产摊销(万元),211,155,161,171,169,172,164,143, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),3,1,4,7,26,32,10,10, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--, 
 投资损失(万元),-1794,-642,-335,-491,-220,-10,-10,-416, 
 递延所得税资产减少(万元),-1,112,-21,-226,92,39,-134,-303, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),2040,-5914,-6306,-657,-4026,4975,2806,-1629, 
 经营性应收项目的减少(万元),-3745,-4287,-3127,-5904,6618,3048,-4101,-7915, 
 经营性应付项目的增加(万元),5448,4838,-4945,12009,-1992,-6298,-1848,5946, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
