 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),94231,62430,50374,48510,51967,43079,41608, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),4661,1952,1730,3502,1695,1286,1120, 
 收到的其他与经营活动有关的现金(万元),2937,3320,739,606,1278,471,497, 
 经营活动现金流入小计(万元),101829,67702,52844,52619,54940,44837,43225, 
 购买商品、接受劳务支付的现金(万元),69390,46898,33142,32377,37464,29951,31249, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11268,6740,5394,5292,4183,3087,2709, 
 支付的各项税费(万元),2229,1823,2205,1566,1316,1318,1019, 
 支付的其他与经营活动有关的现金(万元),7651,4355,3727,4080,4910,3908,3407, 
 经营活动现金流出小计(万元),90538,59816,44467,43315,47874,38265,38383, 
 经营活动产生的现金流量净额(万元),11291,7886,8377,9303,7067,6572,4841, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),573,534,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,6,--,1,1,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),136681,77658,202,144,74,194,298, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),137254,78193,208,144,75,195,304, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20434,5244,2522,3621,10494,11341,3519, 
 投资所支付的现金(万元),--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,10475,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),117900,112214,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),138334,127933,2522,3621,10494,11341,3519, 
 投资活动产生的现金流量净额(万元),-1080,-49740,-2314,-3478,-10419,-11146,-3215, 
 吸收投资收到的现金(万元),--,36679,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6475,24250,4550,50400,19000,13300,7574, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6475,60929,4550,50400,19000,13300,7574, 
 偿还债务支付的现金(万元),7590,11285,9550,55100,15100,8300,5774, 
 分配股利、利润或偿付利息所支付的现金(万元),2006,1464,312,633,588,3231,147, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),30,866,111,260,--,--,--, 
 筹资活动现金流出小计(万元),9625,13614,9973,55993,15688,11531,5921, 
 筹资活动产生的现金流量净额(万元),-3150,47315,-5423,-5593,3312,1769,1653, 
 汇率变动对现金及现金等价物的影响(万元),225,-246,157,324,-78,-176,-18, 
 现金及现金等价物净增加额(万元),7285,5215,796,557,-118,-2981,3261, 
 加:期初现金及现金等价物余额(万元),8283,3068,2272,1715,1834,4815,1554, 
 期末现金及现金等价物余额(万元),15569,8283,3068,2272,1715,1834,4815, 
 净利润(万元),7178,5748,5942,7400,5790,3947,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1036,470,67,150,74,64,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4043,3010,2657,1903,1858,1591,--, 
 无形资产摊销(万元),371,200,148,143,132,39,--, 
 长期待摊费用摊销(万元),141,19,10,8,3,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,-4,--,1,-1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-307,251,223,300,675,408,--, 
 投资损失(万元),-573,-534,--,--,--,--,--, 
 递延所得税资产减少(万元),-323,-69,15,-20,-16,-34,--, 
 递延所得税负债增加(万元),-48,-11,--,--,--,--,--, 
 存货的减少(万元),-3574,-1919,-713,-212,-541,265,--, 
 经营性应收项目的减少(万元),-5377,980,-62,136,-2198,-440,--, 
 经营性应付项目的增加(万元),8725,-259,93,-505,1092,732,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,197,--,--, 
 经营活动产生现金流量净额(万元),11291,7886,8377,9303,7067,6572,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
