 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),514373,263526,164505,124478,95743,28326,28846,36002,32825,22668,19512, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4160,3817,2545,1722,550,5,79,410,690,299,371, 
 收到的其他与经营活动有关的现金(万元),7921,12442,1872,2609,3685,1444,1626,1384,244,302,302, 
 经营活动现金流入小计(万元),526454,279785,168922,128809,99979,29774,30551,37796,33759,23268,20185, 
 购买商品、接受劳务支付的现金(万元),356927,221926,102350,73380,65220,14118,17226,24906,23072,16645,13735, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47924,34794,21798,23461,16001,3760,3670,3287,2559,1669,1473, 
 支付的各项税费(万元),22452,12223,3978,5249,4567,1845,1947,1784,1374,737,2200, 
 支付的其他与经营活动有关的现金(万元),26979,20365,12616,14963,9938,3654,2333,1976,1425,881,1846, 
 经营活动现金流出小计(万元),454281,289307,140741,117053,95725,23377,25175,31953,28430,19932,19255, 
 经营活动产生的现金流量净额(万元),72172,-9522,28180,11756,4253,6398,5376,5842,5329,3336,930, 
 收回投资所收到的现金(万元),5016,9390,--,--,--,12000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),3121,922,271,--,60,197,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),274,6970,4481,76,229,7,11,6,5,5,155, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,161, 
 收到的其他与投资活动有关的现金(万元),370917,283254,2509,1800,--,--,7030,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),379328,300536,7261,1876,289,12204,7042,6,5,5,317, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7001,6616,2971,4307,18275,13760,2100,4248,4365,516,794, 
 投资所支付的现金(万元),5313,35499,12217,7887,4912,12100,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,166111,2972,14831,29276,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),282500,354390,24500,--,1800,--,6767,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
